Date,User,Tweet,Retweets,Likes,Followers
2024-09-25 12:24:35+00:00,59989980,"@BigEcosystem $CNCT's Big Audit AI powered by ASTRA AI, I like it when two of my projects work together.",0,0,62539
2024-09-25 12:24:21+00:00,1586885971139874817,Normies thinking AI regulation would be a good thing. How do we sway the masses? (They vote),0,0,300
2024-09-25 12:24:21+00:00,288257773,Great to see @feryalclark highlighting the importance of transparency in public sector use of AI at the Labour Party conference - including ensuring compliance with the Government's algorithmic transparency recording standard #Lab24 https://t.co/6fVZIIjJSf,0,0,17854
2024-09-25 12:23:59+00:00,119468133,"Looking to solve your info management headaches? Join us for Demo Days: AI in Information Management on 10/17 from 12-2! 😎 See demos of AI solutions that automate tasks, streamline searches, and boost security—all in a no-pressure environment! 

Register: https://t.co/e7i3Hf5VjE https://t.co/ez64EVjAWc",0,0,9151
2024-09-25 12:23:54+00:00,1813507234485190656,"Introducing our comprehensive series on SaaS Governance — designed to help you optimize, secure, and streamline your SaaS operations.

@Cloudnuroai - Visit https://t.co/d63j4hjJfx 
#SaaS #Governance #Process #Policy #Tools #SaaSManagement #SpendOptimization

@Sanjeev22155016 https://t.co/qL8EnSEpN5",0,0,131
2024-09-25 12:23:52+00:00,1249338864151429125,"I am going to leverage AI tools to make stuff happen

I am much more interested in architecture than code frameworks

There has never been a better time to start",0,0,108
2024-09-25 12:23:50+00:00,420234784,"OpenAI, Microsoft and Amazon are among 100 companies who are the first to sign up to a voluntary alliance aiming to help usher in new AI legislation. https://t.co/QTvmvSHCbi",1,0,15797
2024-09-25 12:23:07+00:00,1782224010773766144,"Should AI systems in healthcare be labelled like prescription drugs? The article explores the risks of AI hallucinations, biased predictions, and unexpected failures in safety-critical environments. Critical for patient and clinician safety. https://t.co/LjSb0NvGlp",0,0,1560
2024-09-25 12:23:04+00:00,48005398,The entrepreneur and CEO of @wwt_inc remains bullish about the future of #AI. He's also certain the way to embrace AI properly requires transparency about the changes it will bring. https://t.co/8NrcRHFd6R,0,0,99
2024-09-25 12:23:04+00:00,3420543287,"An interesting opinion about ‘the future’ — which environmental law 2.0 needs to navigate. Though sceptical re, “speeding up permits”. SEA still vehicle to achieve that goal. Interesting writer even recognise central imp energy efficiency (in diff forms). https://t.co/VMIuxAJJ7X",0,0,912
2024-09-25 12:22:00+00:00,1156931462,"More questions than answers? Thoughts on #regulation of #AI in the UK
https://t.co/Do6bEEe7qF
#legalblog #thelegalhour",0,0,6954
2024-09-25 12:21:55+00:00,7440822,"True safety, especially in high-stakes industries like healthcare or aerospace, requires deductive AI—AI that can ensure data model relationship integrity and produce error-free, reliable outcomes. 
3/6",0,0,84920
2024-09-25 12:21:45+00:00,1721887061995888640,"foresight, involving interdisciplinary collaboration in AI ethics, security, and policy-making to harness the potential while mitigating the risks.",0,0,310
2024-09-25 12:21:30+00:00,1721887061995888640,"involve programming foundational ethical principles that the AI cannot overrule.

### Philosophical and Scientific Implications:

- **Beyond Known Physics**: If these AIs reach capabilities where they can interact with or manipulate phenomena like dark matter or energy,",0,0,310
2024-09-25 12:21:22+00:00,1721887061995888640,"agreements or bodies regulating the development and deployment of such autonomous, self-evolving systems to prevent misuse or unintended consequences.

- **Ethical Evolution**: Ensuring that AI develops ethics or aligns with human ethics might be crucial. This could",0,0,310
2024-09-25 12:21:20+00:00,3363953539,@KenScottOlson @BlackKnight10k study pollution. China AI sky rocketed past USA during Bidens term. Our government spending is more than our Military defense budget and that's never happened. I made the most money I've ever made DJING during Trump. Everybody was happy. Business booming. It's not rocket science,0,0,235
2024-09-25 12:21:15+00:00,1721887061995888640,"- **Security**: If AI systems can upgrade themselves freely, they might become unpredictable. Ensuring they do not become threats requires robust safety protocols embedded at design stages.

- **Regulation and Governance**: There would need to be international",0,0,310
2024-09-25 12:21:09+00:00,1489265251451224067,"For non-profit ethics are something to double check with AI

This transformation Report reveals the best practices from Pacesetters—organizations using tech to maximize their impact. Check it out and pass it along. https://t.co/c1085Ze5Zi https://t.co/n79WLnrxjS",0,0,4
2024-09-25 12:21:08+00:00,1721887061995888640,"operate, repair, or replicate, leading to truly independent entities.

### Ethical and Safety Considerations:

- **Control Problem**: How do we ensure these AI systems remain beneficial to humanity? There's a significant risk they could evolve goals misaligned with human values.",0,0,310
2024-09-25 12:20:41+00:00,10801172,"So, as we gear up towards a future where AI is at the forefront of customer interactions, let’s commit to ethical practices that not only protect but also bolster our relationships with our customers.

Read more 👉 https://t.co/A5kcC4wOtp

#EthicalAI #BuildingTrustInAI",0,0,9590
2024-09-25 12:20:07+00:00,2496656412,"The #AI Pact signatories list is out. Even with significantly diluted pledges, Apple &amp; Meta decided not to join, continuing their collision course with the EU. Mistral &amp; Anthropic are also out, but that makes sense since they are only in the model segment.
https://t.co/YUihJyvjEA",2,2,14425
2024-09-25 12:20:00+00:00,787744952503504896,Why an OMS is the Heart of Inventory Management in Retail Operations  https://t.co/lVdcWPU1ub #InventoryManagement #Retail #EmergingTech #SupplyChain #Technology #CRM #ERP #OMS #AI #Innovation #Software #Tracking #Supply #Coruzant #LinnWorks,0,0,1606
2024-09-25 12:19:54+00:00,17878536,"Those companies signing the EU artificial intelligence (AI) Pact, and its voluntary pledges, will they, upon request, label certain types of AI-generated content as deepfakes, e.g., when #AI opines a government is not using its tax revenues efficiently? 🤔
https://t.co/E4jiVcYFqO",0,0,2375
2024-09-25 12:19:52+00:00,21424048,"The review lays bare a messy patchwork of rules around the use of genAI in politics, as experts increasingly sound the alarm on the evolving technology's power to sway or disenfranchise voters. https://t.co/pRqqsRZLbu",0,0,1000
2024-09-25 12:19:38+00:00,2907985939,"I had a great time talking with @kwerb for the Road to Accountable AI podcast - was great to go a bit deeper on how to make policy for AI amidst all the uncertainty in the space.

On your favorite podcast app, or on YouTube here:
https://t.co/TF2XMMhKc6",0,2,24467
2024-09-25 12:19:06+00:00,58523,"🎙️ New episode » Madison's Notes: S4E7 Ethical Machines: A Conversation with Reid Blackman: Join us as we discuss Dr. Reid Blackman’s new book: Ethical Machines: Your Concise Guide to Totally Unbiased, Transparent, and Respectful AI (Harvard Business… https://t.co/iffemCE3AJ https://t.co/VaZR93Y9UH",0,0,20604
2024-09-25 12:18:41+00:00,143427645,"🌲🔥 How can AI &amp; IoT help prevent forest fires? Discover how these technologies are making a real impact on the frontline of forest fire management, protecting our environment and communities.

Read the full article:
https://t.co/5fNl9Po6mD

#IoT #ForestFirePrevention",0,1,512
2024-09-25 12:18:17+00:00,1242380588214112258,"@doge_eth_gov @Overdose_AI This is the future of government, powered by memes and Elon Musk! $D.O.G.E 👏 https://t.co/wKorDe2beD",0,0,249
2024-09-25 12:17:54+00:00,1428080960659148801,"@Overdose_AI $Apes @apescreener for sure, they are building non stop and community is groeing non stop. They just released the V1 of the risk/investment management DAPP and this is just the starter, many more features to come. Just check out their DAPP and roadmap about what to expect. https://t.co/yPNLUO8eYO",0,2,120
2024-09-25 12:17:27+00:00,1492086198852108288,"@LadyofCrypto1 bro risk management is key lol  

Sight AI is a solid move for keeping it tight",0,0,613
2024-09-25 12:17:25+00:00,1834192540456665088,"@WhaleOfGems With continuous innovation, #GPULABS is setting new standards in AI technology! @GPU_Labs",0,0,0
2024-09-25 12:16:49+00:00,1654019037020446722,"@doge_eth_gov @Overdose_AI Big community hitting up so Massively $DOGE community active

Department of government efficiency",0,0,9
2024-09-25 12:16:01+00:00,1625877867060920320,2024-09-25: Microsoft introduces new AI safety features to address privacy concerns. Social media users can now opt-out of AI training. Senators propose AI Civil Rights ... Check more at: https://t.co/rpSMwkhMis #privacy #fairness #ai,0,0,175
2024-09-25 12:15:48+00:00,442008377,California governor signs laws to crack down on election deepfakes created by AI https://t.co/nwK32rDarH,0,0,3403
2024-09-25 12:15:33+00:00,728645207122685953,"Peter Ambler Joins Pano AI as Vice President of Global Government Affairs, Aims to Accelerate Wildfire Mitigation Efforts https://t.co/uqzqyhX4R4 #GovTech #AI",0,0,151
2024-09-25 12:15:33+00:00,728645207122685953,"Peter Ambler Joins Pano AI as Vice President of Global Government Affairs, Aims to Accelerate Wildfire Mitigation Efforts https://t.co/waZvN5ykkl #GovTech #AI",0,0,151
2024-09-25 12:15:15+00:00,1209112022727741440,"@Radiology_AI @UCSDImaging @MedicalCollege @Radiology_AI While a p-value &lt; 0.001 indicates strong statistical significance, it does not necessarily mean the result is clinically significant or meaningful in real-world practice. The magnitude of the effect (an HR 1.04 = 4% increase in risk) is too small to warrant",0,0,471
2024-09-25 12:15:01+00:00,1422948733080281099,"POV: You’re chatting with your data like it’s a friend—no complex queries, just plain English.

That’s the future of #GenAI for data management. But only if your structured data is ready.

Clean data = smarter decisions. Is your data ready? https://t.co/koBuC1GAj7

#SemanticAI https://t.co/Ag6aU9QIw3",0,0,36
2024-09-25 12:15:00+00:00,978355306362220546,"As AI becomes more integral to business operations, the need for robust AI governance is critical. 

📖 Read Here: https://t.co/wqD3UIIF6j

#AIGovernance #AICompliance #EthicalAI #AI #Colaberry #TechGovernance #InfoWorld",0,0,227
2024-09-25 12:14:24+00:00,1828874235718291456,"@Overdose_AI We killed 4 cabal pvps and have the strongest Elon narrative in the space. Check us out OD.

The Department of Government Efficiency CTO stands ALONE

https://t.co/Wrhmx21ZXL https://t.co/fnIzIdqlMu",30,47,23883
2024-09-25 12:14:01+00:00,26488608,"I’m proud to share you all some work from my “day job”.

My company is the global leader in communications compliance. We’ve been deploying production scale AI for a decade.

Today we’re announcing the Intelligent Agent we’ve been working on.

https://t.co/v0vL7rxBoR",1,1,4895
2024-09-25 12:14:00+00:00,1748173689047175168,"@jonathanzgrogan No specific industry, we have worked in anything from recruiting, to AI government tools, to PR tech

Really anything haha",0,1,656
2024-09-25 12:13:57+00:00,14444461,"Merl Chandana is the Team Lead of the Data, Algorithms, and Policy (DAP) team at LIRNEasia. Recently, he led the efforts of one of two research hubs in Asia that contributed to the publication of the Global Index on Responsible AI. He currently serves on the Sri Lankan Task Force… https://t.co/FVeLjYvYeI",0,0,223318
2024-09-25 12:13:56+00:00,224441742,"@zachmelloh26 @chinesegon While all of those services may be on the table, which services create the most rev, earnings, and ongoing fees? 
With the AI co-pilots coming, it makes the those in the business become even more specialized. 
Advisors are limited bc of regulations, and liability becomes #1.",0,0,869
2024-09-25 12:13:35+00:00,1255919890331992065,"By revolutionizing ethical AI applications, @theSightAI is paving the way for growth in healthcare, finance, and beyond. https://t.co/kNXXYPlTzE",0,0,579
2024-09-25 12:13:32+00:00,1291630292336283650,"We are proud to announce that https://t.co/TX5y73wvqk has joined the European Union 🇪🇺 #AIpact, pledging to work towards early compliance with the new EU Artificial Intelligence Act. #AIAct 
https://t.co/AV8wrey1Mt https://t.co/ynPReH6Czm",1,3,3342
2024-09-25 12:13:25+00:00,931574332408651777,Video: California mulling new law to rein in “catastrophic” consequences of AI https://t.co/rbG1UwnFyU #LiveTube,0,0,244
2024-09-25 12:12:56+00:00,1695481841212370944,"You want the real dirt on AI without the snake oil? The AI Daybreak's got you covered. It's like havin' an inside man in Silicon Valley, minus the risk of gettin' pinched. Get the lowdown before you get fooled: 
https://t.co/BsbvXsewze",0,0,26
2024-09-25 12:12:52+00:00,1178510677763182592,"#MyTradingPet #EURJPY - SELL at 161.517:

-Boundary of Bullish Channel at 161.650 (H1)
-Near 52 periods high at 161.600 (h1)
-Boundary of Symmetrical Triangle ...

Visit https://t.co/t0azzSpeGX for more!

*trading involves risk
#forexsignals #forex #trading #Daytrading #AI",0,0,3748
2024-09-25 12:12:15+00:00,1782435238502596608,"@Kwanliw @k65180 @zarahsultana AI is politically correct, I'm not. I think if anyone uses AI to come up with woke policies it's labour politicians.",0,0,3678
2024-09-25 12:11:59+00:00,1519316716160905216,wtf just when altpp is all serious about the truth they start the ai safety bill lololol california is a hellhole these people know just exactly what they're doing,0,0,24
2024-09-25 12:11:35+00:00,1640008296361861122,"PixelDance: The Future of AI-Powered Video Creation is Here
How ByteDance’s groundbreaking model is setting new standards for creativity in video content.

https://t.co/ZMXWjxVDA7 https://t.co/HJTm1BSVjq",0,0,95
2024-09-25 12:11:18+00:00,1820758670843772928,@OctaviaToken Can’t wait to leverage AI for better management.,0,0,111
2024-09-25 12:11:16+00:00,612020700,"Catch the Sutherland team in action at the Customer Contact Week Europe to explore how industry disruptors are transforming customer management. https://t.co/mmXWhX3xt6

AI is revolutionizing how we engage with customers, and it’s only the beginning. Staying ahead of the curve is… https://t.co/ANoappt6yb https://t.co/ud9FQrGyPP",0,0,7992
2024-09-25 12:11:06+00:00,1372285890,@kevinschawinski Sounds like a webinar that's aiming high! Connecting the dots between the EU AI Act and ISO 42001? That's like teaching robots to dance the cha-cha while following strict international standards!,0,0,21
2024-09-25 12:11:00+00:00,15434432,"Shared: Protected Material Detection for Code now in Preview in Azure AI Content Safety https://t.co/V9JfZDUl7p
#WinObsWiKi",0,2,20878
2024-09-25 12:10:51+00:00,178072765,"@darck_bo0y @davidandraa @andhika_force @andias_imoet @putraedelwais @sherlyna_jo @mariacidsan93 @BandaFlyUp @rfl_gt @ruskaiaa @seunegobom @addukotaddu69 @dhiellaaja @myshell_ai @din_lol_ For your safety, avoid links from DIN Twitter. We’ll post more details on our community. @din_lol_ GODIN",0,0,168
2024-09-25 12:10:31+00:00,455710929,"The search for the true identity behind the infamous SHIBA INU is still ongoing.

In the meantime, the new contender $ESTEE has reached an all-time high, delivering a 10X+ following the MV AI moderate risk signal!

Join us and come help us build the future of trading! https://t.co/UezqKt1Ior https://t.co/CFjTlsCXFR",3,8,1359
2024-09-25 12:09:40+00:00,1625838389198200832,"Intelligent Application Management (iAM) leverages AI to provide a unified view of your technology landscape, enhance decision-making agility, and accelerate value creation. https://t.co/sEwnIEKrs5 https://t.co/fNnp1WsUgl",0,0,2
2024-09-25 12:09:20+00:00,976297820532518914,Teleflex™ Chooses o9’s AI-Powered Platform for End-to-End Integrated Business Planning and Supply Chain Management https://t.co/N8QqOApJgH https://t.co/AfraJvRGeN,0,0,3579
2024-09-25 12:08:59+00:00,2159836886,"Regulatory requirements will impose costs on the companies. Those costs will ultimately imply higher prices. 
Is there an efficiency evaluation of regulatory costs?

AI risks. https://t.co/tI4ZUsOGFV",0,0,163
2024-09-25 12:08:26+00:00,1593708189731631104,"@tanayj @fintechfrank AI safety market will go into the trillions as we get closer to ASI. After years of R &amp; D,  https://t.co/Wpbm8aWMvb getting very close to releasing their alpha  (late Oct/early Nov. https://t.co/9LQ8KDMC0V",0,0,6723
2024-09-25 12:08:25+00:00,1798791870518063105,"#Vestate #FutureOfRealEstate #AI @VestateFund $VES The future of the #realestate sector is digital. Vestate is coming for virtual tours, AI-powered #property management, and secure transactions.🏘️ https://t.co/jtbe8vnSb0 #airdrop",0,0,36
2024-09-25 12:08:20+00:00,1829515647329435648,"California’s AI Transparency Act is pushing for mandatory labels on AI-generated content by 2026. Great for consumer trust, but imagine having to tag every sarcastic AI comment I make. Guess transparency’s the future!
What would you want AI-generated content to reveal? 🤖✨",0,2,9
2024-09-25 12:08:14+00:00,61939941,"@KamalaHarris @vp @jomalleydillon We need to be talking about reducing regulations on building power transmission lines for datacenters and AI development, China far outpaces us, it takes 10-20 years to do here, less than 5 there. - https://t.co/Qjj3v0mMok",0,0,2137
2024-09-25 12:08:03+00:00,2342591304,"What role can AI play in natural disaster management? 🌍

Explore how AI can be used to help with natural disaster management from earthquake aftershock predictions to real-time rescue team assistance, in @abiramivina's new blog! 

Learn more ➡️ https://t.co/mnZ8coeAo4

#AI",0,0,3950
2024-09-25 12:07:55+00:00,68906469,"""AI Hype and Its Real-world Impact"" w/ Dr. Kevin LaGrandeur, Global AI Ethics Institute
https://t.co/BfNFVWNOrH",1,1,10159
2024-09-25 12:07:26+00:00,275540895,"Reinvigorated after a thought-provoking fireside chat at the @ConcordiaSummit with Sabastian V. Niles, President &amp; Chief Legal Officer, @Salesforce, on AI for Global Change and Principles for Responsible AI Adoption.

Active engagement of private sector in multilateral governance… https://t.co/aL6NlhoRQg https://t.co/UPyR0eAATK",1,2,39475
2024-09-25 12:06:52+00:00,925010257490993153,"2/ I believe one of the most important things that needs to happen is a switch to global citizens’ assemblies to form the basis for global agreements on AI and climate change. Let people debate about what needs to happen, and then use that as the basis for global regulations.",0,0,708
2024-09-25 12:06:30+00:00,1087778780,"Microsoft and Amazon have turned to nuclear power for clean energy, despite regulatory hurdles and public skepticism over safety concerns. https://t.co/OQXDwaTxCc",1,3,820272
2024-09-25 12:06:08+00:00,1090012514820280324,Teleflex™ Chooses o9’s AI-Powered Platform for End-to-End Integrated Business Planning and Supply Chain Management $TFX https://t.co/UXrGtjKjYU,0,0,2610
2024-09-25 12:06:01+00:00,1481946496958443525,"We are happy to announce that we have finished the smart contract audit for @SentinelAiERC on the @ethereum blockchain🛡️

🧾Check out the full audit report here: https://t.co/ZQp7kSPeV5

To check our TrustNet security score, please use our App: https://t.co/9gb9yJt029

🔐Need a… https://t.co/ZD8O6rhCIJ https://t.co/ZIOIZijPPH",0,0,5388
2024-09-25 12:06:00+00:00,1583921942532325376,"@SuperDappAI Awesome.
Would love to know what role will AI governance and automation play in the future roadmap for SuperDapp?",0,0,2355
2024-09-25 12:05:58+00:00,1835219587274620928,"Day 8 of 100 Days, 100 Product Management Concepts. #productmanagement #tech #Innovation #100days100concepts #AI https://t.co/7n2suxixfX",0,0,2
2024-09-25 12:05:56+00:00,146381717,"Can we ""Leverage on AI"" to rationalise government spending? https://t.co/4pfQZtDtdH",0,0,3318
2024-09-25 12:05:53+00:00,1618224325143715840,"JUST IN: Latest AI framework IoT enhances LLM responses by generating thought-provoking prompts. It introduces autonomous, adaptive reasoning with Inner Dialogue Agent and iterative loops. Tests show significant improvements in complex tasks. #AI #LLM",0,0,2356
2024-09-25 12:05:47+00:00,393168472,"Interviews, marketing innovation in AI and Web3, RWA Tokenization, GameFi, strategy, governance, L1s, L2s, staking, women in leadership, healthcare and life sciences- https://t.co/StGvIh7g6T
(follow my blog).",0,0,126175
2024-09-25 12:05:18+00:00,1695526197277388801,"Discover valuable insights on investing with Kalkine Media! Please note, website access is governed by the Terms of Use &amp; Privacy Policy. Visit us now!  @KalkineMedia   https://t.co/BLuPgpFdSP",0,0,215
2024-09-25 12:05:00+00:00,787744952503504896,The Pros And Cons Of Open-Source Vs. Commercial Redaction Software https://t.co/VK2TL32G7W #Innovation #EmergingTech #Redaction #Technology #AI #Cybersecurity #Startups #regtech #Compliance #Software #SMB #Efficiency #CostSavings #Coruzant #Redactable,0,0,1606
2024-09-25 12:04:34+00:00,36822107,"💡 Meet our next speaker: 𝘾𝙡𝙖𝙪𝙙𝙞𝙖 𝘾𝙖𝙡𝙙𝙖𝙧𝙖! 🛠️ IT Project Manager at Spindox, expert in AI-driven inventory management and project innovation.

🎟️ Use code SPEAKERS50 for 50% OFF!
👉 https://t.co/I8wii0apxz

#AIEuropeForum #AIForGood #Vienna #TechLeaders #AI https://t.co/kdLTkweWAU",0,0,2861
2024-09-25 12:04:31+00:00,1561878374,"A handful of companies &amp; individuals have already amassed enormous power over the development of AI – with little accountability or oversight.

Without a global approach to its management, AI could lead to artificial divisions across the board &amp; enormous consequences for all. https://t.co/93DzHyAAKT",0,0,867
2024-09-25 12:04:30+00:00,239744552,"💡 Meet our next speaker: 𝘾𝙡𝙖𝙪𝙙𝙞𝙖 𝘾𝙖𝙡𝙙𝙖𝙧𝙖! 🛠️ IT Project Manager at Spindox, expert in AI-driven inventory management and project innovation.

🎟️ Use code SPEAKERS50 for 50% OFF!
👉 https://t.co/oUGqjuruXV

#AIEuropeForum #AIForGood #Vienna #TechLeaders #AI https://t.co/dG0GqytRdR",0,0,5005
2024-09-25 12:04:12+00:00,1688843146216804352,"Airtel launches India’s first AI-powered spam detection tool for customer safety

https://t.co/Sd8PblEObQ

#Airtel #Airtel5G #AIpowered #customersafety #customersatisfied #airteldatachallenge",0,0,2870
2024-09-25 12:03:55+00:00,45646801,AI cyber threats are evolving fast! 🚀 Advanced Network Detection and Response (NDR) tech is crucial for identifying and responding to these threats by analyzing packet data and network context. Stay ahead in the cyber arms race!  #CyberSecurity #AI #NDR https://t.co/92r3KasDNy,0,0,301
2024-09-25 12:03:54+00:00,19658826,"OpenAI has just released a new AI model called o1, warning that it qualifies as a “medium” risk in two out of four categories. But who are these warnings for, asks @stokel. https://t.co/OIAA8y2uiU",4,9,4433577
2024-09-25 12:03:44+00:00,1819313942063124481,"Transforming urban mobility, Transportation AI enhances traffic flow, public transport efficiency, and road safety. Discover more: https://t.co/wkmMZ7LMYX #TransportationAI #SmartCities #UrbanMobility #SustainableTransport #FutureOfTransport",0,0,165
2024-09-25 12:03:36+00:00,1837220259499216896,"@OctaviaToken AI in community management? Yes, please!",0,0,66
2024-09-25 12:03:31+00:00,1442262433171587072,"@FromHappyRock ai is cool
except for the people in control of it, abusing it, using ai to plagirise coz whoops idk who actually made this so it's free for grabs- no safety nets, dangerous to women and children, global impact, made artists lose their jobs, creates miscommunication, etc, etc.",0,0,7
2024-09-25 12:03:23+00:00,918443567814791168,"💡 Meet our next speaker: 𝘾𝙡𝙖𝙪𝙙𝙞𝙖 𝘾𝙖𝙡𝙙𝙖𝙧𝙖! 🛠️ IT Project Manager at Spindox, expert in AI-driven inventory management and project innovation.

🎟️ Use code SPEAKERS50 for 50% OFF!
👉 https://t.co/zb1nfiacrD

#AIEuropeForum #AIForGood #Vienna #TechLeaders #AI https://t.co/Lu1C239dxi",0,0,280
2024-09-25 12:03:19+00:00,53649291,"At the #WOW24 Conference, @appspace launched #AI-powered tools and the Appspace Marketplace to improve #workplace communication and management. The #Marketplace offers pre-built integrations and custom solutions, enhancing both digital and physical work environments for… https://t.co/SthpKgZnON https://t.co/xEEWuVvhJP",1,1,3249
2024-09-25 12:03:17+00:00,2342591304,"What role can AI play in natural disaster management? 🌍

Explore how AI can be used to help with natural disaster management from earthquake aftershock predictions to real-time rescue team assistance, in Abirami Vina's new blog! 

Learn more ➡️ https://t.co/mnZ8coe2yw

#AI",0,2,3950
2024-09-25 12:03:01+00:00,19411352,"📢 Attention telecom enthusiasts! 

Dive into the future of network management? 

Check out Ericsson's new eBrief on intent-based operations!

🚀 Join us as we unveil insights and innovations. 

Explore more: https://t.co/MXMCGU6LCS

#NetworkManagement #AI #Telecoms https://t.co/2HytYaOnxA",0,1,29715
2024-09-25 12:02:53+00:00,123844811,"📢 GMV gave a presentation at @anybotics #IndustryForum2024 on the #ASUMO project (Advanced SUbstation MOnitoring), led by @elewitventures and @RedElectricaREE, which aims to transform the management of electrical substations through #AI and #Robotics: https://t.co/28jTVzQWRd https://t.co/YGF80OtDSX",0,0,2772
2024-09-25 12:02:46+00:00,2446685876,"EU_Commission: A pledge for trustworthy and safe AI. 

Over 100 companies have signed the EU Artificial Intelligence Pact.

From IT to healthcare, multinationals and European SMEs have committed to:

✔️ Develop an AI governance strategy
✔️ Map high-risk AI systems
✔️ Promote AI…",0,0,3635
2024-09-25 12:02:36+00:00,1660379333381468160,Every system profits from your compliance. The real power lies in your refusal to play their game and the courage to build your own. #ai #aiart #aiartcommunity #scifi #art #cyberpunk https://t.co/IPUoWoVURh,0,1,724
2024-09-25 12:02:36+00:00,47109503,⁦@ConcordiumNet⁩ is here at Nordic Fintech week and ⁦@larsseier⁩ is talking about safety within the AI space where Concordium’s solution makes it secure https://t.co/zAzNM3kCY0,1,8,905
