Date,User,Tweet,Retweets,Likes,Followers
2024-08-20 13:36:25+00:00,153762304,RT @histoftech: I’d probably not be saying this if it weren’t for the fact that the many parties &amp; people questioning generative AI’s curre…,5,0,308
2024-08-20 13:36:24+00:00,1718245952903872512,"RT @PrecipitateAI: New Product: Team Drops

The governance vote for Team Drops will go live in 72 Hours.

What are Team Drops? A privacy fo…",3,0,413
2024-08-20 13:36:24+00:00,3937914677,"RT @oiioxford: “Regulation is really good for everybody.  It is establishing AI as a sustainable, ethical and human rights abiding tool” sa…",2,0,87924
2024-08-20 13:35:23+00:00,1488909036225400833,"12/ Rivalz (Cont.)

GT Protocol partnered with @Rivalz_AI to enhance AI and blockchain capabilities with the $RIZ token.
https://t.co/32l4kIv2NV",0,0,197551
2024-08-20 13:35:09+00:00,1191138812866392064,"RT @PrecipitateAI: New Product: Team Drops

The governance vote for Team Drops will go live in 72 Hours.

What are Team Drops? A privacy fo…",3,0,569
2024-08-20 13:35:01+00:00,1113170874,"Why is a socio-technical governance perspective so important for reducing the risks from AI?

Stephen Casper (@StephenLCasper), a computer science PhD student at MIT, and a prominent researcher in the world of AI risk reduction, was recently on the Center for AI Policy… https://t.co/vI5t99cE6n",0,1,654
2024-08-20 13:34:59+00:00,129072643,"RT @BernardMarr: I'm thrilled to partner with #Informatica for an upcoming webinar on August 28th.

This session is a must for anyone looki…",2,0,32816
2024-08-20 13:34:52+00:00,1006220162377318400,"RT @mebyegitek: 📢""Policy Brief For AI In Education"" Raporu Yayınlandı.

🔗 https://t.co/XrhbkzeLIq https://t.co/JaAojKByIS",5,0,692
2024-08-20 13:34:45+00:00,1246625929503408130,"The slander of generative AI is legitimately concerning, like it is something entirely independent from, and its advancements exclusive to, funny picture makers.

Read literally anything about human perception and why generative capabilities are important will become obvious.",0,0,317
2024-08-20 13:34:00+00:00,1484259166973833224,"RT @PrecipitateAI: New Product: Team Drops

The governance vote for Team Drops will go live in 72 Hours.

What are Team Drops? A privacy fo…",3,0,281
2024-08-20 13:33:34+00:00,92118641,"RT @JuanDGut: UNESCO launches open consultation to inform AI governance.
UNESCO has mapped the different regulatory approaches for AI. The…",9,0,2764
2024-08-20 13:33:31+00:00,2415478665,"Thanks for tagging me Tony!
Investing in #data capabilities is crucial
“Lean innovation,trial and error, and empowering business people to use data and #AI directly can drive better customer service and operational efficiency in the digital age”
@Huawei @HuaweiNA 
#BetterTogether https://t.co/Yhj1ZLHaAR",1,1,29273
2024-08-20 13:33:04+00:00,1534483999292203008,"RT @ILIKELMofficial: [ I LIKE LM’s AI Contents Policy ]
 
It is important to differentiate between content that uses AI and content that do…",30,0,458
2024-08-20 13:32:28+00:00,1600223302810685441,RT @GrokedCouple: Grok's integration with @X and its real-time learning capabilities position it to become the most influential AI by maste…,7,0,132
2024-08-20 13:32:16+00:00,1600223302810685441,RT @GrokedCouple: Grok's integration with @X and its real-time learning capabilities position it to become the most influential AI by maste…,4,0,132
2024-08-20 13:31:58+00:00,1700498563376242688,@cupid_vincit @stellacreasy Also how does this new policy take account of the absolutely gigantic energy demands of AI?,0,0,887
2024-08-20 13:31:25+00:00,1175377309676781568,"RT @richardturrin: #HongKong’s new AI guidelines for banks warn of bias 

🔥HUGE IMPLICATIONS:  ""new guidelines say the boards of financial…",1,0,13209
2024-08-20 13:30:40+00:00,26858243,"For tech leaders, this is a call to action: How will you adapt your AI strategies to align with these groundbreaking regulations? The future of AI is here - let's shape it responsibly.

#AI #AIGovernance #Innovation #EthicalAI #EULaw  https://t.co/wM6rHbP5G7 https://t.co/vxz4bhYDIP",0,0,190
2024-08-20 13:30:20+00:00,1444029422,"“The market for AI capabilities is uniquely suited to be recast as a continuous competition between models for ‘the right to inference’ individual data points,” write Jim Rebesco and Anthony Manganiello. https://t.co/jHWwgmZrgO",0,1,170420
2024-08-20 13:30:18+00:00,1673258465874309121,"New Product: Team Drops

The governance vote for Team Drops will go live in 72 Hours.

What are Team Drops? A privacy focused collaboration tool for teams to communicate securely.

Read More Here
https://t.co/iRXBJ5Ervv https://t.co/7x9bFAOZ6v https://t.co/SHiqaj0OLj",3,6,3776
2024-08-20 13:30:18+00:00,1686794995259371522,"5/ Convincingly Human: Passing the Test 🤯
Some LLMs are so skilled at mimicking human conversation that they've successfully fooled judges in Turing tests. While not perfect, it's a testament to their capabilities &amp; the potential of AI to transform communication. #FutureofAI",0,0,126
2024-08-20 13:30:13+00:00,454504717,"RT @BernardMarr: I'm thrilled to partner with #Informatica for an upcoming webinar on August 28th.

This session is a must for anyone looki…",2,0,4784
2024-08-20 13:30:10+00:00,778904697293996032,"Ready to unleash the beast at #WSAI24? @GroqInc's Mark Heaps will dive deep into the world's first LPU and its significance in AI capabilities.

Are you in? 👇

🎟️ ⇢ https://t.co/9YyVl6Melr
🗣️ ⇢ https://t.co/vjbc8rWA8U
🗓️ ⇢ https://t.co/qPZcZsWFCm

#DoAIDifferent @lifebypixels https://t.co/XhZIkRIqoG",1,1,10276
2024-08-20 13:30:05+00:00,948612584592302081,"RT @LawLiberty: Over-zealous regulation of new technologies will hinder innovation and distort normal market forces, explains Brian Pandya…",2,0,1824
2024-08-20 13:30:04+00:00,1600555282349932592,"The court system is starting to weigh in on some of the #AI use in insurance, with the Eleventh Circuit releasing an opinion on the potential employment of artificial intelligence large language models to interpret policy terms.

Read more at https://t.co/zFzWemG2W6

#Insurance https://t.co/qHMuCdlutW",0,0,174
2024-08-20 13:30:02+00:00,959307297926217728,"Use @LemniskCo's #AI-driven #CustomerDataPlatform to automate your workflow for #insurance policy renewals. https://t.co/8z5naQiZgH

#martech #CDP #workflowautomation",0,0,218
2024-08-20 13:29:39+00:00,1824144085894172672,"RT @ILIKELMofficial: [ I LIKE LM’s AI Contents Policy ]
 
It is important to differentiate between content that uses AI and content that do…",30,0,16
2024-08-20 13:29:05+00:00,108286674,"I'm thrilled to partner with #Informatica for an upcoming webinar on August 28th.

This session is a must for anyone looking to leverage #AI #responsibly while ensuring #dataintegrity and #compliance.

👉 Save your spot today! Register Now: https://t.co/fYFIW8bkQH https://t.co/jI2Ksd0CRQ",2,1,139545
2024-08-20 13:29:01+00:00,479845457,"RT @dstlmod: Serving her country is literally in her DNA

With family connections to the military, Robecca was drawn to the work of Dstl to…",3,0,623
2024-08-20 13:29:00+00:00,415250512,"Elon, we need one single, regulation for AI
A warning label whenever AI is used to produce a video. picture, or verbal representation; anything.
As long as public knows the source of a representation, public can decide credibility. https://t.co/7pfpyOSbWl",0,0,893
2024-08-20 13:28:50+00:00,1710668680218939392,"@DaveShapi @MadMaxFin I had a similar development. Used to be very worried, later on worked closer to the subject (infosec, AI governance...). The more I learned, the less I was worried. (1/2)",0,2,141
2024-08-20 13:28:44+00:00,2742251590,"RT @Medium: We've changed our policy on AI training
@Medium. The default answer is now: No.

As @tonystubblebine writes: ""AI companies have…",229,0,286
2024-08-20 13:28:23+00:00,1648431398439604230,"RT @emergevc: Late last year, the tech and business world watched in surprise as OpenAI's CEO was abruptly replaced. 

This incident reigni…",828,0,129
2024-08-20 13:27:56+00:00,1332377264961556482,"RT @lee_trepanier: Over-zealous regulation of new technologies will hinder innovation and distort normal market forces.
https://t.co/ZiUWGt…",1,0,1653
2024-08-20 13:27:53+00:00,1332377264961556482,"Over-zealous regulation of new technologies will hinder innovation and distort normal market forces.
https://t.co/ZiUWGtxHt6",1,1,1653
2024-08-20 13:27:27+00:00,1825745492761837568,Revolutionary Snapdragon Processor Set to Democratize AI Capabilities on Budget-Friendly Devices #Android #Qualcomm #TechNews https://t.co/DL4xXY5nkS,0,0,0
2024-08-20 13:27:25+00:00,1552812205149925376,"AI diagnosing diseases via coughs in India, crypto in Bengaluru’s auto-rickshaws, and Victoria’s housing market struggles. Tune in for the latest tech, innovation, and policy updates! https://t.co/1AE0UYhbrR

#AI #Victoria #realestateinvestment #India #Crypto #Bitcoin #Solana https://t.co/WY5x7VnEE1",0,2,1655
2024-08-20 13:27:08+00:00,1493925447624986625,@Phron_ai How does the AI arbiter in PhronAI’s governance model address challenges in determining user voting power and influence on chain decisions?,0,0,408
2024-08-20 13:27:03+00:00,1781895983019745281,"RT @eesee_io: 🎉 Introducing the New IRO on Eesee Launchpad: @miradaai

💡 Mirada AI is an advanced AI ecosystem offering a great variety of…",887,0,0
2024-08-20 13:26:50+00:00,498631199,"RT @swyx: The central purpose of the AI Engineer is turning existing foundation model capabilities into useful products.

The reason this i…",18,0,4114
2024-08-20 13:26:34+00:00,1634485048002088960,"@Phron_ai Also, What are the ethical considerations in blockchain development, particularly concerning governance and community control?",0,1,1156
2024-08-20 13:25:42+00:00,49976458,"“Regulation is really good for everybody.  It is establishing AI as a sustainable, ethical and human rights abiding tool” said @SandraWachter5 @OxGovTech @oiioxford. Watch the full video interview for @TechNative: https://t.co/f4TWbnCXec https://t.co/nQbaFPx3I2",2,1,50213
2024-08-20 13:25:00+00:00,1155836861211975681,"As AI evolves, #CRIM stands as a beacon for regulation and safety, pioneering methods to ensure AI remains both secure and productive. Founded in 1985, CRIM continues to drive #technologicaladvancements, particularly in Quebec's #AI sector.

https://t.co/lslCJaRVV9",0,0,1115
2024-08-20 13:23:52+00:00,1740369092962668544,"Maintaining and updating your information security policy keeps your organization protected from evolving threats, ensuring data security, and fostering a culture of awareness.

To Know More Visit: https://t.co/2ISZVRuFws

#InformationSecurity #DataProtection #Revolution https://t.co/dvP1q6Rmmj",0,1,3
2024-08-20 13:23:44+00:00,1778834826600366080,"RT @eesee_io: 🎉 Introducing the New IRO on Eesee Launchpad: @miradaai

💡 Mirada AI is an advanced AI ecosystem offering a great variety of…",887,0,15
2024-08-20 13:23:37+00:00,1770735151011471360,"@ARB_Universe @Rivalz_AI @KaisarNetwork Rivalz_AI’s partnership with KaisarNetwork could enhance their AI capabilities by tapping into Kaisar’s GPU resources,",0,0,203
2024-08-20 13:23:25+00:00,431085527,@TONYxTWO Name calling and AI bashing! Is that all you MaGaTs got? Fug you no policy MFs!,0,0,269
2024-08-20 13:23:08+00:00,1732941533916372992,"RT @CodiumAI: Why are 650k+ developers switching from GitHub Copilot to CodiumAI?

- AI calls for coding and testing.🚀
- Chat with many com…",707,0,5
2024-08-20 13:22:47+00:00,704559922143322112,"RT @RistoUuk: @StephenLCasper, a computer science PhD student at MIT, joined the Center for AI Policy podcast recently to discuss AI interp…",1,0,3775
2024-08-20 13:22:32+00:00,112443324,"RT @IMFNews: The AI transition requires stronger safety nets, education investment, and tax systems supporting workers and reducing inequal…",19,0,6885
2024-08-20 13:22:21+00:00,1790276572663992320,"Stalwart AI also incorporates #Zealy, an innovative element that enhances its capabilities. Zealy’s contribution lies in optimizing AI performance and automating complex processes, thus streamlining operations and boosting overall efficiency.",0,0,6
2024-08-20 13:22:18+00:00,910050092744302592,ModelOp Raises $10 Million to Accelerate the Growth of Its Leading AI Governance Software   https://t.co/PX60U9jT2b  #AIinnovations  #AIPoweredSecurity #TechSolutions #TechCollaboration,0,0,8834
2024-08-20 13:22:17+00:00,136451330,"RT @LogicallyAI: 🚀 Exciting News! Logically has acquired Insikt AI, a Barcelona-based AI company renowned for its expertise in Social Netwo…",1,0,1374
2024-08-20 13:22:12+00:00,723909551737606145,"RT @xprotocol_org: XPROTOCOL NODES SUMMER MISSION 2 - Introducing Narra, the First AI Crypto Storyverse 🤖

We’re thrilled to announce XProt…",5883,0,438
2024-08-20 13:21:59+00:00,91493301,"RT @JuanDGut: UNESCO launches open consultation to inform AI governance.
UNESCO has mapped the different regulatory approaches for AI. The…",9,0,1002
2024-08-20 13:21:35+00:00,189964259,"🎯 I guessed it right. @Snapdragon_IN's new launch is the #Snapdragon7sGen3! 🚀 

This powerhouse is set to redefine our smartphone experience with its lightning-fast gaming performance 🎮 and super intuitive AI capabilities.

Can’t wait to see how this platform takes things to… https://t.co/fwrtYEJDOg https://t.co/RM7eJo6RyV https://t.co/cXnWT5KW0G",0,0,2714
2024-08-20 13:21:33+00:00,883739533577269248,"@Phron_ai A statement under 'Economic Model and Governance' says and I quote:
""a dual token architecture in blockchain, with Phron Zero as the default token, allows for flexibility, customization, and interoperability within the ecosystem.""

Does this mean that Phron will launch 2 tokens?",0,2,1366
2024-08-20 13:21:07+00:00,1641530046023081986,"5/ 🎯 Roadmap Highlights: Testnet launches in Q2/2024, with the Mainnet expected by Q4/2024. Exciting innovations include a DAO-based governance system and an adaptive AI module.",0,0,63
2024-08-20 13:20:27+00:00,1736680787389616128,"RT @CodiumAI: Why are 650k+ developers switching from GitHub Copilot to CodiumAI?

- AI calls for coding and testing.🚀
- Chat with many com…",707,0,1
2024-08-20 13:19:32+00:00,1775408719041626112,"RT @CodiumAI: Why are 650k+ developers switching from GitHub Copilot to CodiumAI?

- AI calls for coding and testing.🚀
- Chat with many com…",707,0,0
2024-08-20 13:19:08+00:00,187559910,"""We don't need two Fed Chairs. We need a #CFO who understands how economy works, how prices &amp; wages are set, how to tame inflation, how to balance a budget &amp; effect fiscal policy, who gets #ESG responsiblities. The right hire will prepare our economy for a digital AI world."" KGJ https://t.co/isx3nqh8xc",0,0,1001
2024-08-20 13:18:00+00:00,16700091,"🌟 ""AI boosters often claim that due to the rapid pace of improvement in AI capabilities, we should see massive societal and economic effects soon. We are skeptical of the trend extrapolation and sloppy thinking that goes into those capability forecasts.""
https://t.co/VeQOwfA2Br",0,1,4034
2024-08-20 13:17:51+00:00,25579565,"Opinion: The pandemic forced education into the digital age by making many classes and exams fully virtual, mentions Shanlon Wu. He explains how schools should prioritize teaching, not policing, when it comes to adapting education in the AI era.
https://t.co/Ccgem36U4T",0,0,770
2024-08-20 13:17:07+00:00,1745698296935673856,"@amuse Although unfettered AI is not a great idea,

I’m 100% against Robert Reich having any position in government.

All his views are socialist, hates corporations, hates profit and believes government exists to control people’s lives.

Keep Reich away from making any policy… https://t.co/G2n0cQQXjz",0,3,2314
2024-08-20 13:16:52+00:00,1657337337779552258,RT @GrokedCouple: Grok's integration with @X and its real-time learning capabilities position it to become the most influential AI by maste…,7,0,134
2024-08-20 13:16:48+00:00,1779347184678215680,"RT @Azure: Early AI adopters are thriving by leveraging Azure's cloud capabilities. Key benefits include:

🔹 Data Accessibility
🔹 Computati…",10,0,0
2024-08-20 13:16:43+00:00,104037884,"@JDVance The a Biden Harris admin has a policy that Trump is claiming to start.  You should read it.  Manufacturing jobs, AI, supply chains, national security

https://t.co/8FhAJ9exPn",0,0,368
2024-08-20 13:16:25+00:00,546129388,"On the Solana blockchain, https://t.co/NkObRTjEm1 launches an incubation program, with the GM Foundation supporting AI development in consumer applications, providing robust AI infrastructure and governance.

#ai #solana #web3",0,2,1324
2024-08-20 13:15:30+00:00,42373,"Qualcomm has introduced Snapdragon 7s Gen 3 Mobile Platform. The 's' platform claims to leverage select features from the 7-series to make them more accessible. 

It offers on-device generative AI capabilities with support for LLMs, including Baichuan-7B, Llama 2, et al. https://t.co/j2hFriOVbm",0,0,51601
2024-08-20 13:15:14+00:00,18305875,RT @noelbellen: Gen #AI’s next inflection point: From employee experimentation to organizational transformation https://t.co/m3dzWXe5G2 htt…,0,0,3774
2024-08-20 13:15:11+00:00,21079776,"It's never been more important to find a way to weave AI into your strategies without causing any security or governance red flags. 🚩

In our next Kong User Call, Silvano Luciani is going to show how this can be done with a little help from AI Gateway. https://t.co/QeoWBqiMYm https://t.co/Y8dLD840dE",0,0,26668
2024-08-20 13:15:05+00:00,382129509,"RT @BrazilInst: 🌟 Our event with @YouTube in @rioinnovationbr was a success!

In the context of uncertainties surrounding the advancement o…",4,0,91604
2024-08-20 13:14:29+00:00,58073069,"RT @LawLiberty: Over-zealous regulation of new technologies will hinder innovation and distort normal market forces, explains Brian Pandya…",2,0,534
2024-08-20 13:14:07+00:00,1516030462954725380,"Powell expected to sound dovish, avoid policy hints in Jackson Hole
#AInvest #Ainvest_Wire #interest #Powell #FederalReserve
View more: https://t.co/D2Vx2lraYY https://t.co/uJxKx91DrK",0,0,2502
2024-08-20 13:14:04+00:00,1774725316411527168,"RT @CodiumAI: Why are 650k+ developers switching from GitHub Copilot to CodiumAI?

- AI calls for coding and testing.🚀
- Chat with many com…",707,0,56
2024-08-20 13:13:16+00:00,138419644,"RT @BigIssue: The Tony Blair Institute recently proposed AI-scanning powers to try to detect fraud in the welfare system. 🖥️📄

@susannahcop…",2,0,384
2024-08-20 13:13:00+00:00,324814036,"@gautamdebaitc Sir without specialised skill how govt is supposed to form policy? Who will form policy on AI, blockchain, renewable, additive manufacturing, climate resilient agriculture. We need able engineers to form policy for that.",0,0,145
2024-08-20 13:13:00+00:00,1669292605736198147,"RT @CisoMarketplace: Discover the essentials of Canada's AI law and policy in our comprehensive guide. Stay informed about regulations, com…",1,0,2
2024-08-20 13:12:49+00:00,1493612890623983622,"Charles Sansbury, CEO of Cloudera, discusses the challenges that companies are facing while adopting AI in this CNBC interview for Squawk Box Asia. Watch here: https://t.co/ZvJKQsX0bX",0,0,202
2024-08-20 13:12:30+00:00,625636422,"Over-zealous regulation of new technologies will hinder innovation and distort normal market forces, explains Brian Pandya in a new essay.
https://t.co/0EozC1DSUl",2,3,11037
2024-08-20 13:12:29+00:00,15586175,"RT @Oracle: Learn how to migrate, modernize, and develop applications with a full set of cloud capabilities—including comprehensive #AI. Jo…",10,0,493
2024-08-20 13:12:24+00:00,402004804,"AMD TO EXPAND DATA CENTRE AI SYSTEMS CAPABILITIES WITH ZT SYSTEMS ACQUISITION.
Visit the DCME website to read more.

https://t.co/YAwVWJ0KMh

#datacentres #datacenter #DCMEnews @AMD https://t.co/uxtfaRptd6",0,0,6404
2024-08-20 13:12:24+00:00,25067168,"RT @euronewsnext: ""I think it's critically important that we address and prepare the workplace for the future of AI, and that's an area whe…",1,0,584757
2024-08-20 13:12:16+00:00,420234784,"""I think it's critically important that we address and prepare the workplace for the future of AI, and that's an area where IBM has also been very active.""

IBM’s @_ChristinaMont discusses AI, ethics and getting more women on board ⤵️  https://t.co/TPjRhDjoWQ",1,1,15679
2024-08-20 13:11:29+00:00,1604423283981664258,"RT @Wordsm_th: @ZssBecker Nice...

You should check out $TRACK Ser. 

Tracker AI Bot offers comprehensive portfolio tracking capabilities,…",4,0,148
2024-08-20 13:10:56+00:00,1649161160795602944,"Discover the essentials of Canada's AI law and policy in our comprehensive guide. Stay informed about regulations, compliance, and ethical considerations shaping the future of AI. #CanadaAI #AIlaw #Compliance https://t.co/6LpcSzt1HY",1,0,141
2024-08-20 13:10:41+00:00,1774973278727335936,"RT @CodiumAI: Why are 650k+ developers switching from GitHub Copilot to CodiumAI?

- AI calls for coding and testing.🚀
- Chat with many com…",682,0,0
2024-08-20 13:10:38+00:00,1382411762088210433,"@davidmanheim individual humans did contribute to those things in ways that LLMs can't which doesn't really change the point

look, turn the question around: why are you trying to diminish human capabilities? there's nothing wrong with having high aspirations for AI",0,0,2747
2024-08-20 13:09:36+00:00,1346504889799643139,RT @ASUS: A complete range of ASUS AI PCs provide exceptional capabilities for users of all types. Tap the post to read the full article ab…,5,0,144
2024-08-20 13:09:11+00:00,1335226464296431616,RT @KAM_Kenya: KAM has today kicked off an exciting three-day hackathon in partnership with @moringaschool themed ‘Project Eagle’. This Pro…,1,0,718
2024-08-20 13:09:00+00:00,1792196148263784448,"@Phron_ai Also, What are the ethical considerations in blockchain development, particularly concerning governance and community control?",0,0,829
2024-08-20 13:08:54+00:00,1772630304240369664,"RT @blazpaylabs: We are thrilled to announce our partnership with @SoluAI_net ! 🤝

SoluAI is redefining blockchain capabilities with their…",58,0,61
2024-08-20 13:08:30+00:00,1441459563413360640,"RT @LeonardoAi_: 💻 Leonardo is now part of @DediumNetwork's B2B program. Starting this week, we'll be using their GPUs to enhance our AI &amp;…",60,0,1307
2024-08-20 13:08:06+00:00,1061578867,"Summit Technology Group Launches AI Capabilities for Loans &amp; Grants Platforms, Announces Key Public Sector Hires https://t.co/lc8OR5AmUU",0,0,1649
2024-08-20 13:07:04+00:00,882544663084670977,"RT @TRUSTV0XTEK: // New policy for all my accounts:

If I see you posting/retweeting any AI images of any sort I will be soft-blocking you…",3,0,632
2024-08-20 13:06:07+00:00,1607409252942888960,"RT @alirezasaatch: وقتی میگوییم دوستان نئولیبرال ایرانی ۵۰ سال از پیشرفتهای اقتصاد دنیا عقب هستند 
منظور چیست ؟ 
همفکران خودشان متوجه اشتبا…",2,0,449
2024-08-20 13:06:00+00:00,16228337,"🚨NEW REPORT: To understand how to effectively regulate #AI, we need to understand how people use it. How can that be done while preserving users’ #privacy? Our new report, “Grounding AI,” authored by @GabeNicholas provides insights: https://t.co/QCiPBaRebG https://t.co/pcpc0fc4PE",0,3,39081
2024-08-20 13:05:29+00:00,1646825582498390016,"Check out this riveting post by Kyle Wiggers on Eppo's latest funding round, solidifying its worth at over $100 million. The company is poised to expand its app, website, and AI experimentation capabilities. Read more here: https://t.co/5gdO5DZy5E",0,0,174
2024-08-20 13:03:51+00:00,1615382511843934209,"@62fidla @tsarnick perfect, you have a reference point, this morning.

Now, compare AI capabilities as of this morning, to AI capabilities 5 years ago.

Join the 2 points on a graph with y axis time and x axis capability.

What is the future looking like?",0,0,156
2024-08-20 13:03:36+00:00,1804119838291640320,Data Loading New Capabilities: AI and #bitcointechnology Explore the newest updates to our Data #bittensor with significant changes that help you easily manage your data and get more insights. This blog will show you all the cool new things you can do with Autonomata Studio,0,0,0
