Date,User,Tweet,Retweets,Likes,Followers
2024-08-21 09:21:13+00:00,1655332879235268610,"""New research compares large language models like ChatGPT to humans in generating random numbers, raising questions about AI's true randomness capabilities. Join https://t.co/ffxdBxhhYD for more insights! #AI #Randomness #AImodels"" https://t.co/Ly3alwD4Vf",0,1,1803
2024-08-21 09:21:13+00:00,886788595,"3/ 💬 Wallet interactions: Handle payments, governance, and DeFi tasks with natural language via AI.

4/ 🚀 Learn more about the tech, roadmap, and future innovations: https://t.co/smgeV2C7gp
#Blockchain #Cardano #AI",0,1,918
2024-08-21 09:21:04+00:00,2858390020,RT @istanbulilmem: 📢 Yenilik ve Eğitim Teknolojileri Genel Müdürlüğümüz tarafından 24-25 Mayıs tarihlerinde İstanbul'da gerçekleştirilen Eğ…,3,0,2906
2024-08-21 09:21:01+00:00,747926886051942400,"Interesting look at barriers to AI adoption.  Data privacy, IP rights, blending legacy IT &amp; talent.  Orgs would be wise to look at the fundamentals of proper governance, measurable frameworks &amp; change management before they dive into AI #AI https://t.co/ItNM60nwGW",0,0,372
2024-08-21 09:20:45+00:00,1644401923787726849,"4/ Omnichannel platform SleekFlow has raised $7M to expand its AI capabilities. This funding will help SleekFlow enhance its AI-driven customer engagement tools, aiming to provide more personalized and efficient services. https://t.co/rYpVEaOPxB",0,0,7399
2024-08-21 09:20:37+00:00,811656150420783104,"RT @DellTechIndia: #ContestAlert 
To handle #AI risks in financial services, regulators need a strong framework that covers governance, ris…",27,0,354
2024-08-21 09:20:16+00:00,3387188427,"RT @BrunelPolicy: ""The regulation of #ArtificialIntelligence (#AI) should strike a balance between ad dressing the risks of the technology…",1,0,896
2024-08-21 09:20:12+00:00,1639722727719284736,@javilopen The pixel art is charming and combine it with Ai capabilities is stunning 😍🔥 https://t.co/okM5SK2Q8E,0,0,15931
2024-08-21 09:19:59+00:00,1534805788580933632,"RT @Kontosio: #ChainAbstraction is reshaping the blockchain interactions, with groundbreaking solutions on the horizon. 🌅

#Kontos pioneers…",20,0,185
2024-08-21 09:19:52+00:00,1316761001287725056,"""The regulation of #ArtificialIntelligence (#AI) should strike a balance between ad dressing the risks of the technology and its benefits through enabling useful innovation whilst remaining adaptable to evolving risks.""

👉More: https://t.co/mSexqJAeYh

@CBASS_Research @BrunelLaw https://t.co/wg77rxy9DM",1,2,487
2024-08-21 09:19:39+00:00,1732678520667774976,"RT @blazpaylabs: We are thrilled to announce our partnership with @SoluAI_net ! 🤝

SoluAI is redefining blockchain capabilities with their…",74,0,1
2024-08-21 09:19:27+00:00,1524927042533617664,"WELCOME to DAY 1/20 of shipping something new everyday in agent1!

Current capabilities of agent1: Generative UI, multimodality and context awareness.

Excited to be a part of @_Arrayah Cohort 1 working out here in @DIFC Dubai AI Campus. Major futuristic vibes! https://t.co/bhDSffWGEH",0,0,183
2024-08-21 09:19:06+00:00,1653310091750260736,https://t.co/rU6GD44zmT,0,0,1
2024-08-21 09:19:03+00:00,718004101024464896,RT @istanbulilmem: 📢 Yenilik ve Eğitim Teknolojileri Genel Müdürlüğümüz tarafından 24-25 Mayıs tarihlerinde İstanbul'da gerçekleştirilen Eğ…,3,0,7060
2024-08-21 09:18:00+00:00,338892260,"RT @BigIssue: The Tony Blair Institute recently proposed AI-scanning powers to try to detect fraud in the welfare system. 🖥️📄

@susannahcop…",36,0,6047
2024-08-21 09:17:40+00:00,1759194146168819712,"RT @Cristop63737599: @inversebrah $SNT Multiplier Bot delivers consistent gains nonstop. 
Recent partnerships with MESSIER boosts our AI ca…",7,0,182
2024-08-21 09:17:39+00:00,78869862,"➡ ➡ Join us on August 26 at 4.30 – 5.30 PM CEST for the webinar on ‘AI integration in education in the MENA region: will it be a driver of social inequality?'
The webinar will be held by our policy analyst @aidatraidi GC PO Analyst (GC Arab World); Marwan Tarazi, Director… https://t.co/bjCH8avsC7 https://t.co/3fQHAEn5uO",0,1,15381
2024-08-21 09:16:37+00:00,1796451494138679296,"RT @Cristop63737599: @inversebrah $SNT Multiplier Bot delivers consistent gains nonstop. 
Recent partnerships with MESSIER boosts our AI ca…",7,0,49
2024-08-21 09:16:09+00:00,1753242068032598016,"Google is using its Gemini AI to train robots for better navigation and task completion. By leveraging Gemini 1.5 Pro's advanced capabilities, users can interact with RT-2 robots using natural language instructions 🤖

🧵1/5

#AI #AIRobotics #GeminiAI https://t.co/adypD1g0hW",0,1,2928
2024-08-21 09:16:03+00:00,1809489075063382016,@MarvelousSamps1 @AethirCloud @CoinstoreExc Boost your AI and gaming capabilities with Aethir’s scalable cloud and earn passive income with $ATH,0,0,10
2024-08-21 09:15:30+00:00,1796450572348141568,"RT @Cristop63737599: @inversebrah $SNT Multiplier Bot delivers consistent gains nonstop. 
Recent partnerships with MESSIER boosts our AI ca…",7,0,166
2024-08-21 09:14:04+00:00,1818300136709304320,"@GateioLive Can you elaborate on the role and functionalities of the $Seal within the ecosystem? How will it be used for staking, governance, or accessing AI resources?",0,0,35
2024-08-21 09:14:00+00:00,534871347,"📢 Yenilik ve Eğitim Teknolojileri Genel Müdürlüğümüz tarafından 24-25 Mayıs tarihlerinde İstanbul'da gerçekleştirilen Eğitimde Yapay Zekâ Uygulamaları Uluslararası Forumu ""Policy Brief for AI in Education"" raporu yayımlandı.

🔗 https://t.co/YfLOafVAqB

@tcmeb @Yusuf__Tekin… https://t.co/B0GwfIhhRD https://t.co/SvBsGFcdgT",3,5,117307
2024-08-21 09:13:18+00:00,1768246590198644736,"RT @Cristop63737599: @inversebrah $SNT Multiplier Bot delivers consistent gains nonstop. 
Recent partnerships with MESSIER boosts our AI ca…",7,0,149
2024-08-21 09:12:28+00:00,1463391760868995076,"RT @Kontosio: #ChainAbstraction is reshaping the blockchain interactions, with groundbreaking solutions on the horizon. 🌅

#Kontos pioneers…",20,0,160
2024-08-21 09:12:18+00:00,1809489075063382016,@Bluexchang40069 @AethirCloud @CoinstoreExc Boost your AI and gaming capabilities with Aethir’s scalable cloud and earn passive income with $ATH,0,0,10
2024-08-21 09:11:17+00:00,1821421537825845248,"RT @Wordsm_th: @MartiniGuyYT @Phemex_official Nice... Will check it out now.

You should check out $TRACK as well @MartiniGuyYT 

Tracker A…",1,0,5
2024-08-21 09:10:04+00:00,1653322654529597440,"RT @BigIssue: The Tony Blair Institute recently proposed AI-scanning powers to try to detect fraud in the welfare system. 🖥️📄

@susannahcop…",36,0,160
2024-08-21 09:10:01+00:00,1817092955444011008,"RT @Cristop63737599: @inversebrah $SNT Multiplier Bot delivers consistent gains nonstop. 
Recent partnerships with MESSIER boosts our AI ca…",7,0,10
2024-08-21 09:09:49+00:00,1804810540524453888,"𝗙𝘂𝘁𝘂𝗿𝗲 𝗗𝗲𝘃𝗲𝗹𝗼𝗽𝗺𝗲𝗻𝘁𝘀

Renta's roadmap includes:
☆ Expanding the rental categories
☆ Enhancing AI capabilities
☆ Improving user experience
☆ Increasing global reach",0,2,1041
2024-08-21 09:09:46+00:00,19606850,"@NunoSempere I think we'll see effective increases in capabilities of that scale, given the incentives but also think (the metrics for) the specific bottlenecks in Epoch's analysis will come apart from what they try to measure: https://t.co/Ub85H5Vqqe",0,1,8073
2024-08-21 09:08:47+00:00,1768269099975503872,"@MartiniGuyYT @Phemex_official Nice... Will check it out now.

You should check out $TRACK as well @MartiniGuyYT 

Tracker AI Bot offers comprehensive portfolio tracking capabilities, allowing you to effectively monitor your investments.

Undoubtedly one of the best projects out there. 

Definitely worth… https://t.co/ZwAILRpQ0T",1,2,151
2024-08-21 09:07:44+00:00,3171098267,"RT @PharmaConnect21: Resolutions from our panel on African medicine regulation.

#Pharmaconnect2024 #Ai #Cannabis #manufacturing #medical-r…",1,0,119
2024-08-21 09:07:41+00:00,1757358905523408896,"RT @Cristop63737599: @inversebrah $SNT Multiplier Bot delivers consistent gains nonstop. 
Recent partnerships with MESSIER boosts our AI ca…",7,0,262
2024-08-21 09:07:30+00:00,874495458017558528,"Forward-thinking firms must embrace artificial intelligence or risk becoming irrelevant in an increasingly competitive market.

AI exists to enhance our capabilities rather than to replace us.

Read more on my blog👇

https://t.co/GEuVtKc9Ve",0,0,5956
2024-08-21 09:07:09+00:00,1742803513279680512,"RT @mebyegitek: 📢""Policy Brief For AI In Education"" Raporu Yayınlandı.

🔗 https://t.co/XrhbkzeLIq https://t.co/JaAojKByIS",9,0,3
2024-08-21 09:06:57+00:00,14076803,"RT @bindureddy: We have ZERO evidence that AI is an existential threat to humanity!

In fact, we have PROOF that it's not. 

CANCEL SB-1047…",36,0,470
2024-08-21 09:06:19+00:00,1775492592773599232,"RT @CodiumAI: Why are 650k+ developers switching from GitHub Copilot to CodiumAI?

- AI calls for coding and testing.🚀
- Chat with many com…",794,0,0
2024-08-21 09:06:16+00:00,737142202481016832,"RT @chidambara09: https://t.co/mAPNBKYNih
𝗺𝘆 @enilev🪔𝗘𝗥 𝗺𝗼𝗺
@BetaMoroney sir
🌐#BOSCh
🔹#DATA #bigdata 
#crypto #Technology #Cloud

#ai #Onco…",1,0,12146
2024-08-21 09:06:00+00:00,1143127593912348673,"A new IMF working paper found that crypto mining could generate 0.7% of global C02 emissions by 2027 😲. The tax system is one way to tackle this - a direct tax of $0.047 per k/h could curb the industry's emissions &amp; raise annual revenue of $5.2bn.
https://t.co/C65fDBMtzA",0,0,2460
2024-08-21 09:05:51+00:00,1717718784,RT @IMFNews: Crypto mining and AI data centers could account for 1.2% of global carbon emissions by 2027. Introducing targeted electricity…,43,0,1393
2024-08-21 09:05:46+00:00,1809489075063382016,@askofyubbie @AethirCloud @CoinstoreExc Boost your AI and gaming capabilities with Aethir’s scalable cloud and earn passive income with $ATH,0,0,10
2024-08-21 09:05:00+00:00,19983109,"💡 #AI can supercharge creativity. But for now, it’s still just a tool. 

At #DandAD24, @rehab_agency highlighted its capabilities, including handling data-heavy tasks, validating ideas and understanding trends.

Watch ➡️ https://t.co/YRoWaWNN4t
More ➡️ https://t.co/4moneOYYmP",0,0,3519
2024-08-21 09:04:57+00:00,1760257960604000256,"Hey @arbitrum! check out your treasury and governance dashboards on DAOBase! Claim and verify your profile to earn the verification checkmark and join hundreds of other DAOs on the platform. 
 https://t.co/83og2hVyVy",0,0,107
2024-08-21 09:04:50+00:00,1321814694,RT @tsarnick: Joscha Bach says even if AI models were conscious they would not have to experience suffering because suffering is a result o…,14,0,362
2024-08-21 09:03:09+00:00,1773116603909177344,"Hey @ethereum! check out your treasury and governance dashboards on DAOBase! Claim and verify your profile to earn the verification checkmark and join hundreds of other DAOs on the platform. 
 https://t.co/SyZjZGsqhU",0,0,25
2024-08-21 09:02:41+00:00,1202121655121797122,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,86
2024-08-21 09:02:34+00:00,1689246658633080832,"Meet Daniel Schwarz, Founder of CompetitionAI, a platform that leverages AI to streamline the work of M&amp;A regulation lawyers specialising in competition and FDI. 

📅 26 September 2024, 6PM
📍 Fox Williams, London

Tickets here: https://t.co/QTiFctm6Gr

Sponsored by: @foxwilliams https://t.co/EP5XTn92pm",0,0,97
2024-08-21 09:02:29+00:00,371961804,"Which AI systems are high-risk? What cybersecurity requirements does the Artificial Intelligence regulation impose on these systems? How much can fines for non-compliance amount to?
https://t.co/YKHdwAUW0K",1,1,2591
2024-08-21 09:02:06+00:00,1017741542260400128,"*The following article does not constitute investment advice. Read our disclaimer.*

SleekFlow, a..[read more👇🏼] https://t.co/7YWVZ1xtkh",0,0,1
2024-08-21 09:01:44+00:00,70582416,Japan’s AI defence policy: Navigating cultural and bureaucratic impediments https://t.co/y78wUvaTp9,0,0,2383
2024-08-21 09:01:34+00:00,1773138482493272064,"ontology-based format for efficient testing, training &amp; execution

- Enjoy decentralized, secure &amp; accessible AI solutions

- Benefit from continuous adaptation to market challenges through governance mechanisms

- Participate in system-wide voting sessions to shape the future...",0,0,147
2024-08-21 09:01:29+00:00,1773138482493272064,"interfaces enable multiple AI agents to cooperate and connect, providing relevant answers to complex problems.

➡️Scalability: Expanding Network Capabilities

Network participants can rent their computing power for AI execution &amp; training, expanding network capabilities and...",0,0,147
2024-08-21 09:01:21+00:00,1792430041315659776,"RT @eesee_io: 🎉 Introducing the New IRO on Eesee Launchpad: @miradaai

💡 Mirada AI is an advanced AI ecosystem offering a great variety of…",937,0,63
2024-08-21 09:01:11+00:00,29026871,"New technologies will shape the work we do and how we interact with it. Our new white paper, ‘Navigating the Future: Safer Workplaces in the Age of AI’ makes a series of recommendations to make workplaces of the future safer, healthier, and happier 👉 https://t.co/bi75SN2mDF https://t.co/lQB0MEbiFl",0,0,36170
2024-08-21 09:01:05+00:00,1773138482493272064,"With Openfabric, people without technical expertise can still use AI capabilities without needing complex infrastructure

By harnessing the power of blockchain &amp; AI, Openfabric creates a vibrant ecosystem for innovation &amp;growth making it more accessible &amp; competitive, Benefitting",0,0,147
2024-08-21 09:00:46+00:00,1723033583764328448,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,1141
2024-08-21 09:00:45+00:00,1804317570054656000,"RT @eesee_io: 🎉 Introducing the New IRO on Eesee Launchpad: @miradaai

💡 Mirada AI is an advanced AI ecosystem offering a great variety of…",937,0,47
2024-08-21 09:00:34+00:00,1812200557030834176,"Now, this is fun! Wyoming mayoral candidate proposes using an AI bot, ""VIC,"" to run the city, raising concerns from OpenAI and officials about the bot's role in governance.
#AIinPolitics #TechGovernance #spaceodyssey #WyomingElection

https://t.co/h7DZnMfFNm",0,0,79
2024-08-21 09:00:21+00:00,1819121338797232128,"OpenAI has announced the release of a new fine-tuning feature for their powerful GPT-4o AI model. This update will allow users to train the model using custom datasets, enhancing its capabilities for developers. https://t.co/BAEqffse7o",0,0,28
2024-08-21 09:00:02+00:00,826409407139479554,"Is #AI worth the investment? #LLMs or #SLMs? Less red tape or more regulation? Just some of the topics explored in @johngclancy, Galvia CEO, interview with @ronanleonard @Irish_TechNews: https://t.co/JI7eMsUD8o 
#innovation #galviainsights #irishtechnews https://t.co/GCCsHVfyNX",0,0,438
2024-08-21 08:59:37+00:00,1825882244709494786,RT @aphonelabs: 2/ 🛒 Spending Power is revolutionizing online shopping with its unique rewards system. It will allow APhone users to shop o…,24,0,1
2024-08-21 08:58:22+00:00,22122331,"@ptrckwnsch @slow_developer 📈Human capabilities will grow alongside AI, undoubtedly. I'd say human intelligence will at least double or triple in the next decade. That said, intelligence might no longer be the best use of our time on the planet.",0,1,1390
2024-08-21 08:57:40+00:00,1357583030492164104,@PrakharTandon29 @dualitedev @slow_developer Completely agree! SmythOS and other AI tools empower engineers rather than replace them. I'm eager to see how collaborative AI may advance our capabilities and spur innovation as a developer.,0,1,6
2024-08-21 08:56:34+00:00,1086939078149455872,"A strong panel with an impactful topic (African Medicine Regulation - The advances and persistent challenges) 

@SAHPRA1 @fdaghana @NewsDayZimbabwe 

#Pharmaconnect2024 #Ai #Cannabis #manufacturing #medical #AI #Regulation #SAHPRA #Zambia #Manufacturing #policy #Africa #MedCanna https://t.co/lY1Ualgum3",0,0,96
2024-08-21 08:53:59+00:00,737142202481016832,"https://t.co/mAPNBKYNih
𝗺𝘆 @enilev🪔𝗘𝗥 𝗺𝗼𝗺
@BetaMoroney sir
🌐#BOSCh
🔹#DATA #bigdata 
#crypto #Technology #Cloud

#ai #Oncology #FRENChTECh
#X #LiNKEDiN #HealthTech #DiGiTALhealth #5g #USA #GenerativeAI #Quantum #Health #web3 #UK #MEDTwitter #TeCh #Radiology #SOciaLmeDia",1,0,12146
2024-08-21 08:53:29+00:00,2572881649,"RT @HealthBizKE: Regulation can slow down research. It takes time from research to product development. However, AI can assist in developin…",0,0,607
2024-08-21 08:53:20+00:00,1144163391772119040,"Be a part of India's AI journey! Submit your applications to build AI solutions that drive positive change across key themes such as healthcare, agriculture, governance, climate change, and assistive technologies for learning disabilities.

Visit https://t.co/P3Nj1rYSA8 to apply.… https://t.co/XwVBhsjJw2 https://t.co/hUBX4pUjSg",0,0,18082
2024-08-21 08:52:48+00:00,1677052040839680000,"Unveil the transformative potential of Aethir ($ATH) with its innovative Web3-driven cloud solutions, enhancing capabilities across AI and gaming industries. Explore decentralized GPU resources on Coinstore and empower with $ATH. 🌩️🌐 #Coinstore #ATH @AethirCloud @CoinstoreExc https://t.co/a0Wd8pf1Yc",0,0,600
2024-08-21 08:52:30+00:00,1401517351,"RT @mnicklausevans: Additional challenges are potential misunderstandings and misuse of AI, along with issues related to government regulat…",1,0,19250
2024-08-21 08:52:24+00:00,1770774861654228992,"RT @eesee_io: 🎉 Introducing the New IRO on Eesee Launchpad: @miradaai

💡 Mirada AI is an advanced AI ecosystem offering a great variety of…",937,0,0
2024-08-21 08:51:10+00:00,1782677318974251008,"RT @CodiumAI: Why are 650k+ developers switching from GitHub Copilot to CodiumAI?

- AI calls for coding and testing.🚀
- Chat with many com…",722,0,2
2024-08-21 08:50:32+00:00,494904681,"Additional challenges are potential misunderstandings and misuse of AI, along with issues related to government regulation and market opportunities.

#IASP2024 #IASPUg2024",1,0,5436
2024-08-21 08:48:20+00:00,262547346,"Focus remains on the chips

$AMD $NVDA

""AMD's acquisition of ZT Systems aims to enhance AI capabilities, potentially narrowing the gap with Nvidia.
Analysts have mixed views on the deal's long-term impact, citing competitive challenges and cautious optimism.""

AMD Analysts On ZT… https://t.co/ncvpzYilOL",0,2,893
2024-08-21 08:48:06+00:00,817634978,RT @BitValentine: @Domenclature Event planning blending AI capabilities? Intriguing intersection of technology and human experience.,1,0,6393
2024-08-21 08:47:38+00:00,1514737444909944833,"Hong Kong issues #GenerativeAI guidelines to #Bank to avoid #Bias against #consumer 
https://t.co/fRlUMM6PYo

The #HongKong Monetary Authority’s new #Guideline say the boards of #financial institutions should be accountable for #AIDriven decisions
#China #FinTech #GenAI #Finance",0,0,91
2024-08-21 08:47:20+00:00,1697833658978099200,🤖 Join the AI revolution with @MatrixAINetwork's dRAG. Leading the way in secure and scalable AI governance.,0,0,509
2024-08-21 08:46:33+00:00,4854190900,"RT @CodiumAI: Why are 650k+ developers switching from GitHub Copilot to CodiumAI?

- AI calls for coding and testing.🚀
- Chat with many com…",722,0,451
2024-08-21 08:46:22+00:00,222157634,"RT @MarioNawfal: 🚨GROK-2 NOW AVAILABLE TO ALL USERS!

The new AI models feature improved reasoning and image generation capabilities.

Key…",22,0,432
2024-08-21 08:46:10+00:00,722439290853187586,"RT @BernardMarr: AI Gone Wild: How Grok-2 Is Pushing The Boundaries Of Ethics And Innovation

Elon Musk's latest #AI model is breaking barr…",1,0,222
2024-08-21 08:45:26+00:00,3149844871,"RT @DellTechIndia: #ContestAlert 
To handle #AI risks in financial services, regulators need a strong framework that covers governance, ris…",27,0,1830
2024-08-21 08:45:00+00:00,3317193032,"1/4 of lawyers + legal ops teams experience seamless AI adoption. However, many struggle with:

🎯 Accuracy: 40%
🛡️ Security: 37%
🗂️ Navigating policies: 17%

Most believe regulation will help. Dig into the details: https://t.co/NZ3rxt5nPj",0,0,2889
2024-08-21 08:44:43+00:00,1820910880822829057,"RT @Bruneluni: As #AI gathers momentum in establishing itself in our everyday lives and across all industry sectors, new laws and guideline…",3,0,2
2024-08-21 08:44:07+00:00,1823577428964286464,"2024 is a pivotal year for #AI regulation! 🌍 Discover how global leaders are tackling ethical concerns, privacy, and security in our latest blog. Read more! ✨ #ArtificialIntelligence #AIEthics 
https://t.co/T5v9AaWe8A",0,0,4
2024-08-21 08:44:01+00:00,2803654147,"🎻🔍 Just like a conductor ensures every note is perfectly tuned, you need to ensure your approach to AI is well-calibrated. Don’t wait for AI to catch you sleeping - be proactive. 

💻 Register now: https://t.co/5LWEznHdvb 

#GovernanceConference #CoSec2point0 #AI https://t.co/NPnnc9lyxu",0,0,486
2024-08-21 08:43:54+00:00,1821241139388960768,"RT @eesee_io: 🎉 Introducing the New IRO on Eesee Launchpad: @miradaai

💡 Mirada AI is an advanced AI ecosystem offering a great variety of…",937,0,0
2024-08-21 08:43:28+00:00,1819735514674855936,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:43:28+00:00,1822326040158425088,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:43:28+00:00,1819061629377712128,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:43:28+00:00,1820137451152920576,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:43:28+00:00,1822326320786718720,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:43:28+00:00,1820364404875042816,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:43:08+00:00,1784771612736360448,RT @nowkairos: I'm so excited! I can't wait for AI governance assembly with @TurboToadsHQ  to be 100% complete. $TURBO #TurboRevolution,8,0,255
2024-08-21 08:41:05+00:00,773419693,Deloitte’s exploration of dynamic #AIgovernance offers a blueprint for public sector leaders. Read the latest report to know more. https://t.co/XNJRvux6Hb https://t.co/yWuWlOvjXR,0,0,270
2024-08-21 08:40:55+00:00,1820295579341107203,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:54+00:00,1820898223134834689,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:54+00:00,1821511152133918720,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:54+00:00,1822141237593362432,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:54+00:00,1822063407086104580,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:54+00:00,1822052262526824448,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:54+00:00,1821497534839422976,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:54+00:00,1822203501310517248,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:54+00:00,1821330720188702720,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:53+00:00,1821490351481257984,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:53+00:00,1822182041099583488,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:53+00:00,1820235425111330818,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:53+00:00,1822073543686807552,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:53+00:00,1822138980302798848,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:53+00:00,1822152026697912320,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:53+00:00,1821123275612942339,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:53+00:00,1820859349352230922,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:53+00:00,1820820134375956480,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:53+00:00,1822081231854694400,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:53+00:00,1820903696932151296,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:53+00:00,1820862885226291200,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
2024-08-21 08:40:53+00:00,1821440996506521601,"RT @Laika_ai: Laika AI X Ridotto 

Excited to announce that the utility of $LKI has just been supercharged with its integration into Ridott…",45,0,0
