Date,User,Tweet,Retweets,Likes,Followers
2024-08-30 15:13:25+00:00,208147814,"@emollick Homework Apocalypse:  

potential $10 - $100 million startup idea to build on:  
 - how to use the capabilities of AI to get students to think, rather than replacing thinking.

  &gt; AI can do basically any assignment and is being used everywhere.

https://t.co/nsMbBKxhmu",0,0,647
2024-08-30 15:12:08+00:00,28119151,Transforming Central America’s workforce and productivity with gen AI https://t.co/prYttzMGwy #strategy #insights #technology https://t.co/kB2DlUv6HH,0,0,2701
2024-08-30 15:11:59+00:00,3774377243,"Our team of compliance experts have rounded up the latest financial services regulatory news. 

Here's the highlights:
- #AI regulation
- New #banking guidance
- Regulatory change alerts

Read the roundup: https://t.co/4VoPaT0E90",0,0,672
2024-08-30 15:11:48+00:00,443901310,"Loving the speed of @Cursor, but still curious about the future of @Google's https://t.co/S9AizHu4Gy project. Can't wait to see how they integrate Gemini's new capabilities! 

#idxdev #Gemini #AI https://t.co/CHZp3V7OE5",0,0,18
2024-08-30 15:10:03+00:00,1201698440234692608,"Later, they expand or shift their focus to improv. that are more innovative, strategic &amp; transformational—using new tech to drive growth &amp; competitive diff. &amp; advantage through capabilities that simply weren’t poss. before.

@Deloitte State of Generative #AI in the Enterprise '24",0,0,367
2024-08-30 15:08:07+00:00,552694939,"#AI is transforming how enterprises approach #integration. Traditional iPaaS solutions are coming up short.

As @RichWaldron writes for @InfoWorld, the path forward requires modern iPaaS platforms that embed AI capabilities ➡ https://t.co/Aq2P7BKw7w https://t.co/9pZXwO1WY8",0,0,3152
2024-08-30 15:07:45+00:00,20438663,"By baking Gemini into Looker and BigQuery, Google is bringing a host of new capabilities to its analytics and data management platforms: https://t.co/wLc5eT19ZX

#GenAI #Gemini #Looker #BigQuery #GoogleCloud #DataAnalytics #Cloud #AI #LoveYourData",0,0,4254
2024-08-30 15:07:01+00:00,48396332,"@Gartner_inc Highlights LogiSense's Usage Monetization Capabilities in their Magic Quadrant Report! 
𝐆𝐞𝐭 𝐭𝐡𝐞 𝐫𝐞𝐩𝐨𝐫𝐭: https://t.co/z19LXvAS4B #Gartner #MagicQuadrant #Billing #Data #AI #UsageEconomy #Monetization https://t.co/xCkHUFJG6U",0,0,1459
2024-08-30 15:06:56+00:00,1947353262,"I made a quiz game on current LLM capabilities, if you're interested in seeing how accurate your current assumptions are:
https://t.co/ydZEeKHU7X",0,0,75
2024-08-30 15:06:49+00:00,900625256062345216,"@GonnetThibaut Je n'ai aucune visibilité sur ce type de décision, prise par le service de régulation du trafic (qui gère tous les trains et pas que les TER).

Je vais faire remonter votre remarque de mon côté.",0,0,17914
2024-08-30 15:06:06+00:00,1617204926282620928,"Unleashing the potential of Gen AI in Central America: Transforming the workforce, boosting productivity, and driving economic growth https://t.co/LOa13c7lF4",0,0,191
2024-08-30 15:04:56+00:00,68950637,HPE Aruba Networking redefines Secure AI - Networking capabilities by launching revolutionary Wi-Fi 7 access points in the Middle East &amp; Africa https://t.co/MpUtd4AVnK,0,0,214
2024-08-30 15:04:37+00:00,299115067,"#Transparency is one of the six core principles underpinning the @WHO guidance on #ethics and #governance of #ArtificialIntelligence for health

https://t.co/jaxCM9kmrp

Important to adhere to the TRIPOD+AI reporting standards🙏

--&gt; https://t.co/ed9oiB2kLe

#trustworthyAI https://t.co/B3yEMoWqME",4,7,10617
2024-08-30 15:04:32+00:00,1370017383276965889,FileCloud and Open Telekom Cloud Partner to Deliver Secure File Collaboration &amp; Content Governance https://t.co/gI1ADNOjEY #Technologynews #AI #Technews #cioinfluence #FileCloud,0,0,353
2024-08-30 15:04:06+00:00,1345898821243392000,State Sen. Wiener's allies believe Nancy Pelosi is opposing an AI policy to help her daughter's rumored run for Congress. https://t.co/jfvKMYpjNa,0,1,28739
2024-08-30 15:03:08+00:00,1804119821942165509,"AI And Data Governance: How Large Language Models (LLMs) #bitcointechnology Unstructured Data. #bitcointrading organizations of every size, the volume of unstructured data is growing unprecedentedly. This type of data, which includes text, images, videos, and more, does ndit https://t.co/IyIBFwmm31",0,0,4
2024-08-30 15:02:37+00:00,11104682,"Is your AI safe? AI governance is key to protecting your business and customers.

From strategy and compliance to creating AI policies, CMSWire Contributor Al Raymond shares 6 must-know tips for staying ahead of the curve in AI governance.

https://t.co/KBx6fTcAn7

#AI @ZoomInfo https://t.co/Rnx18Nleku",0,0,70719
2024-08-30 15:01:49+00:00,632355616,"California's AB 3211, backed by #OpenAI, aims to combat #AI misuse – reshaping #AIGovernance by requiring transparency in AI-generated content across platforms.

Check out @aragonresearch1's blog to learn more ⬇️ https://t.co/3yeAWyCXhZ",0,0,1085
2024-08-30 15:01:47+00:00,1804036937998831616,"AI! @aethircloud is helping to accelerate innovation, empowering businesses with advanced AI capabilities, and driving the future of technology. #Aethir #AI #TechInnovation #ArtificialIntelligence #FutureOfTech https://t.co/jcYG4mB9HN",0,0,0
2024-08-30 15:00:28+00:00,84097256,A data leader’s technical guide to scaling gen AI https://t.co/cE3PKsz7Y5 https://t.co/ZuREPSd2fY,0,0,7874
2024-08-30 15:00:03+00:00,1616220239838027780,"Q&amp;A – What is a token?
Let us break it down for you! 🌟 Tokens are the currency that powers your interactions with Ask Sage's Generative AI platform. 💡They allow you to access and utilize the platform's capabilities! 💪💪🚀
#AskSage #Tokens #GenerativeAI https://t.co/pEP0V8f9dX",0,0,36
2024-08-30 14:57:45+00:00,2609426941,6 Considerations for an AI Governance Strategy https://t.co/8ZByAzwmXR,0,0,1951
2024-08-30 14:54:13+00:00,44169940,"By applying lessons learned from the early days of the cloud, leaders can avoid shadow AI pitfalls and build for long-term success with security, governance, and cost-savvy approaches.

Learn more here ➡️ https://t.co/YB8BJWMm8V #iwork4dell",0,0,287
2024-08-30 14:53:20+00:00,1124793736972709889,"Finally, we outline future directions for research and policy development in verification methods and international AI governance. This is just the beginning, and there's much more to explore and understand!",0,3,1471
2024-08-30 14:53:18+00:00,1124793736972709889,We explore 10 verification methods that nations could use to detect unauthorized AI development or data centers. These methods are essential for building trust and transparency in AI governance. https://t.co/kCwgelbHeG,0,3,1471
2024-08-30 14:52:47+00:00,237422158,"Day 1 of #GLOBSEC2024 continued with a discussion ""Emerging Technologies: Enhancing Collaborative Resilience."" Brandon Tseng (President, Shield AI @shieldaitech), Arnaud David (Director Public Policy EMEA, Amazon Web Services @awscloud), Lukáš Kintr (Director, National Cyber and… https://t.co/2JO8lBWD6q https://t.co/7GCENnrLI4",0,2,17378
2024-08-30 14:52:35+00:00,1799009318127484928,"@Chain_GPT ""Exciting! 🔥 $CGPT truly is the key to unlocking the full ChainGPT experience. From AI integration to staking and governance, it's the foundation of it all! 🚀"" #ChainGPT $CGPT",0,0,1
2024-08-30 14:51:56+00:00,1644879727570694148,"Artificial Minds

Considering the recent update, there's a suggestion to increase the count by one unit, reaching a total of two thousand and one AI avatars. This adjustment aims at enhancing user experience or expanding capabilities within the system. However, it's crucial to",0,1,20
2024-08-30 14:51:44+00:00,1634208277,"AI in military decision-making:

https://t.co/mm8IzfpMLN",0,1,35823
2024-08-30 14:51:25+00:00,850354701073829888,Lowkey would be iconic if these kpop companies joined and pushed for AI regulation laws. I do not have much faith but https://t.co/EYVeLSNbzx,0,0,904
2024-08-30 14:51:25+00:00,844102980,@shelby1286 XIAOMI's new smartphone with cutting-edge AI technology set to disrupt the mobile market with its impressive capabilities.,0,0,14
2024-08-30 14:50:30+00:00,85567652,"Hewlett Packard Enterprise has announced the expansion of its security-first, AI-powered networking portfolio by introducing behavioural analytics-based network detection and response (NDR) capabilities, delivered by HPE Aruba Networking Central. https://t.co/4HHA97cSvn",0,0,27
2024-08-30 14:50:09+00:00,1825602735854501888,🚨 Is California setting the standard for AI oversight? 🏛️ Dive into the new legislation that's paving the way for responsible AI usage! Discover its impact on the future. Read more here: https://t.co/xxkJ8z0Z3F #AIregulation #CaliforniaInnovates,0,0,3
2024-08-30 14:49:54+00:00,737142202481016832,"https://t.co/MeKXVygUSm
𝗺𝘆 @enilev🪔𝗘𝗥 𝗺𝗼𝗺
@BetaMoroney sir
🌐#BOSCh
🔹#DATA #bigdata 
#crypto #Technology #Cloud

#ai #Oncology #FRENChTECh
#X #LiNKEDiN #HealthTech #DiGiTALhealth #5g #USA #GenerativeAI #Quantum #Health #web3 #UK #MEDTwitter #TeCh #Radiology #SOciaLmeDia",1,0,12121
2024-08-30 14:49:05+00:00,1749920108468649984,"In AI Policy Weekly No. 38:

1) You can see the future first in the Philippines, where AI is beginning to disrupt the outsourcing industry.

2) @Amazon CEO @AJassy shared striking efficiency gains from integrating the tech giant’s AI assistant, Amazon Q, into their internal… https://t.co/IzE79hkuOk https://t.co/d70ht6FXLJ",0,0,502
2024-08-30 14:47:44+00:00,1299108870,Policy developments and implementations need to keep up with #AIDevelopments #LeaveNoOneBehind #InclusiveAI #Inclusion #Policy #InclusiveData #AI Global Partnership for Development @Data4SDGs @DanielMNgugi @SallyNduta1 https://t.co/iZzJfx1S8Y,0,4,4995
2024-08-30 14:47:27+00:00,50406985,"FinTech and Regulation Practice Chair Richard Levin will speak on “How to Save Decentralized AI and Web3 from Being Shut Down by Regulators and Governments,” a panel at the AI CRYPTO SUMMIT in Seoul, South Korea, during Korea Blockchain Week.

Read more: https://t.co/FiT90MTHBX https://t.co/82hsLn7Gpy",0,0,2859
2024-08-30 14:44:46+00:00,13078262,'@HPE launches #AI-driven network detection and response capabilities.' #HPEArubaNetworking https://t.co/x3qho3KcJZ,0,0,322
2024-08-30 14:44:13+00:00,1728827775794954240,"Beautiful women fashion photography image generation with MYSTIC by @freepik ...

BUT! The faces variety seems limited - at least for different hairstyles and colors. Or my prompting capabilities are also limited.

Any showcases or ideas are welcome.

#AI #AIart #AIArtwork… https://t.co/EU5tOGpyK7 https://t.co/hE7zssNp7i",0,3,308
2024-08-30 14:43:48+00:00,136250402,"With a potential EBITDA increase of 5%-7%, AI represents a game changer for the telco industry, but exploiting this potential requires more than just piloting use cases. 

We discuss here: https://t.co/9pd8x3P1Pw 

#AI #telcos #AIgovernance https://t.co/Xo9Q6davcS",0,0,7413
2024-08-30 14:42:10+00:00,1516169226804936707,"Tweet:
🚀 Japan's military is ramping up its AI investment in response to a challenging recruitment year. #AI #MilitaryTech #JapanDefense 🇯🇵

Thread:
The proposed record-breaking AI budget reflects Japan's commitment to enhancing its defense capabilities… https://t.co/szof7Bb6b6",0,0,2995
2024-08-30 14:41:34+00:00,30557408,"Truly never expected to find myself in agreement with Matt Stoller, but there you have it.

Keep AI policy weird! https://t.co/zhctkMoGt2",1,4,1749
2024-08-30 14:41:31+00:00,1680937522623397893,@PancakeSwap @Chain_GPT Could ChainGPT's AI be used to enhance or automate aspects of blockchain governance?,0,0,670
2024-08-30 14:40:43+00:00,14412974,"FUTURE FRIDAY THOUGHTS
""Today, corporations harness AI to optimize their workforce.
Tomorrow, the workforce will harness AI to become corporations."" 
AI continues to amplify individual capabilities, enabling one person to match the output of entire teams...
1/2 https://t.co/ZkFYJmC4yr",0,1,359
2024-08-30 14:39:50+00:00,2539962439,.@MistralAI Large 2 is now available in Snowflake Cortex AI. This addition to Cortex AI will help you get accurate insights from multi-language data with ease. Now you can simplify your multilingual text processing with state-of-the-art capabilities in a single SQL statement.… https://t.co/W4WtLnwhPI,1,3,54328
2024-08-30 14:38:35+00:00,17217154,Transforming Central America’s workforce and productivity with gen AI https://t.co/YgBA7N1Xqr via @McKinsey https://t.co/BqpaFwW7wd,0,0,442
2024-08-30 14:36:51+00:00,29177880,"Donning one of my proverbial caps for this one. 🧢  See you all at @fameweekafrica where we’ll be discussing policy, copyright and the tools being used for AI in the African music industry. I appear courtesy of the wonderful people at @CapassoHub https://t.co/WpGdpkgtD0",0,0,1513
2024-08-30 14:34:15+00:00,1829440085084737536,"With Ocean Nodes, anyone can contribute resources to support AI workloads, from data storage to computation. This democratizes access to AI capabilities and allows for more diverse and inclusive development of AI solutions.  Join the movement: https://t.co/PDSTlKUKVK",0,0,0
2024-08-30 14:33:31+00:00,1735669830240333824,"@ShivamdixitInd @bareillypolice @Uppolice @dgpup अजीब बात तो ये है के ये AI site से created दिख रही है, जिस भी AI site से बनाई गई है sites पर भी action होना चाहिए, इन sites ki policy में इसे ban क्यों नहीं किया गया ?",0,0,0
2024-08-30 14:33:20+00:00,1712017229930246144,1/5 🌊 Introducing Ocean Nodes from @oceanprotocol! A decentralized solution designed to revolutionize AI model development by simplifying processes and enhancing capabilities in data sharing and computation. 🚀 #AI #DePIN https://t.co/1OMBL2Du97,0,0,4
2024-08-30 14:32:40+00:00,1587630065562841088,@AIXBIO AI regulation needs a balance between safety and innovation I'm concerned that SB 1047 might stifle research and progress,0,0,32
2024-08-30 14:31:58+00:00,14679643,"AI is here to support –not replace – L&amp;D professionals. By combining AI's capabilities with human creativity, we can build more effective, efficient, and personalized learning experiences. 
Read more on the blog 👉 https://t.co/tIB7TzQT1g",0,0,8329
2024-08-30 14:31:45+00:00,1488590761893453828,"#ICPE2024Annual was filled with insightful sessions focused on the critical area of data quality and governance, as well as fit-for-purpose assessments conducted based on these crucial aspects. https://t.co/9dEUCrgTe5 #dataquality #AI #innovation #learning #pharmacoepidemiology",0,0,264
2024-08-30 14:31:04+00:00,1438200633790763018,"&gt; validation for all markets to be #poweredbyai
&gt; energy + compute = ai
&gt; need dispersion
&gt; need market breadth 
&gt; need base support for the ‘policy shift’ #poweredbyai

&gt; tis tough with election fatigue https://t.co/D2bp22yNZa https://t.co/eJXv0mbhU2",0,0,1935
2024-08-30 14:30:48+00:00,1275504484437815296,"Strategizing is one thing, but execution? That's the real roller coaster ride. With Practina AI, that's not the case, thanks to its powerful AI and automation capabilities. And the best part? It costs less than a day at the amusement park. Give it a try now! https://t.co/pXgCA4wGTa",0,0,2719
2024-08-30 14:30:35+00:00,1585409180,"#ICPE2024Annual was filled with insightful sessions that focused on the critical area of data quality and governance, as well as fit-for-purpose assessments conducted based on these crucial aspects. 

#ICPE2024 #dataquality #TTE #AI #innovation #learning #pharmacoepidemiology",0,0,83
2024-08-30 14:30:06+00:00,1549916026917326849,"@a2_collective Moneta Health, an inaugural member of the @startuphealth Alzheimer's Moonshot is further enhances the AI powered capabilities of their medicare qualified telephone based cognitive rehabilitation therapy: https://t.co/NF16IXND2n 
#AlzMoonshot #HealthMoonshot",0,0,233
2024-08-30 14:29:25+00:00,908844863407427585,"Lively session at #ESCCongress on implementing #AI in #cardiovascular #care, education, #research

Futuristic discussion balanced w considerations re bias, risk, regulation, governance

Simultaneous publication @LancetDigitalH (@ariana_mihan)

Open access https://t.co/Q1hQlFZboK https://t.co/62CMfugHED https://t.co/0OxXRFcKdl",8,11,16791
2024-08-30 14:27:11+00:00,1509258524563492865,"Bruh, they didn't have AI running all types of game on people...

Gonna HAVE to be some type of regulation... https://t.co/o6UVS8Ytzj",0,0,1070
2024-08-30 14:23:10+00:00,720322848288473088,"@C_wang_stories 1. Regulation of alternative polyadenylation in development and disease, e.g. https://t.co/PrJth4fS3a
2. Decipher the nuclear RNA degradation code, e.g. https://t.co/Oih4x1m3Ue
We use biochemistry, cell biology, genomics, AI, and animal models",0,1,915
2024-08-30 14:22:38+00:00,1801629607067553792,"Dell shares jump 4% after surging demand for AI-powered servers pushes the company to raise its full-year earnings and revenue forecast. Thanks to a strong partnership with Nvidia, Dell is capturing mid-sized enterprises upgrading their infrastructure with AI capabilities. Q2… https://t.co/0mA46ncWS3",0,0,353
2024-08-30 14:20:25+00:00,27638312,"Study: China will catch, and could surpass, U.S. on AI capabilities https://t.co/28xaNdZ1Xr",0,0,11995
2024-08-30 14:19:59+00:00,39125788,"The Homework Apocalypse already happened.  AI can do basically any assignment and is being used everywhere.

We need to start grappling with what that means, and how to use the capabilities of AI to get students to think, rather than replacing thinking.  https://t.co/5wqT3JmsB4",38,211,228471
2024-08-30 14:19:07+00:00,1825602735854501888,🌟 How will California's bold new AI regulations reshape the future of technology? 🤖 Dive into this thread to discover the implications and opportunities ahead! Read more here: https://t.co/xxkJ8z0Z3F #AIRegulation #CaliforniaInnovation,0,0,3
2024-08-30 14:18:51+00:00,345065116,/5  Even the members of Congress have lobbied against the over-reaching arch of SB1047.  I understand that the California legislature is just trying to fill a gap left by the DC Gridlock over AI regulation and applaud the legislature for that -- SB1047 just is not the right… https://t.co/YYnMVkOFGo,0,0,3470
2024-08-30 14:18:49+00:00,345065116,"/2 I fully support Scientific Safety Regulation of AI technology, but SB1047 is not it. As I have said repeatedly:  Scientific safety regulation is important, but it should be related in reality and not Philip K. Dick SciFi dystopian literature, which is where SB1047 appears to… https://t.co/nUPHejpyfg https://t.co/9TqStt4kOs",0,0,3470
2024-08-30 14:17:42+00:00,1144052166161829889,"RT @NBRnews: Ngor Luong (@ngor_luong @CSETGeorgetown) discusses the #PRC’s approach to #AI governance, its role in shaping #AIgovernance in…",2,0,1271
2024-08-30 14:15:40+00:00,14662354,"On Friday's #TWTFrontPage: Vice President Kamala Harris insists there's been no major shift in her policy positions, the State Dept. is preparing to meet with leading AI companies on the sidelines of the U.N. General Assembly next month, and more.
https://t.co/D0GUcPyxcy https://t.co/GQYk2hcigX",1,0,463090
2024-08-30 14:15:10+00:00,240133892,"@elonmusk Elon lied and lied and lied he kept saying he'll support regulation to stop training dangerously intelligent ai, now he supports regulation to stop free speech",0,0,49
2024-08-30 14:14:37+00:00,1741944661713747968,"Ocean Nodes provide decentralized, scalable, and privacy-preserving compute capabilities. By decentralizing compute resources, they eliminate single points of failure, enhance data privacy and reduce costs for AI training and data analysis. Here is how Ocean nodes benefit AI 
#AI",0,0,8
2024-08-30 14:14:10+00:00,1102283919431471109,"WhatsApp's Meta AI Chatbot Gets Voice Chat Upgrade

WhatsApp's Meta AI chatbot is getting a voice chat upgrade, making it more interactive and accessible This addition builds on the chatbot's current capabilities, aiming to make it a powerful AI assistant directly within WhatsApp https://t.co/CnexaFNA2m",0,0,3119
2024-08-30 14:13:31+00:00,1743027698870501376,"I've experienced this many times myself and have had to clarify for clients that *I* actually wrote the text in question, not AI, and I would swear to that under oath if necessary. A lot of companies post jobs with this ""100% no AI is allowed to be used"" type policy. 2/",0,0,73
2024-08-30 14:13:19+00:00,1408727985595715584,i still believe that AI is a need (and will continue to be). the mean world syndrome induced by misleading social media posts won’t change that. that said regulation should catch up with the progress of AI or be leveraged by it,0,0,487
2024-08-30 14:13:19+00:00,240133892,"@WhiteJoshuaL @elonmusk Wait a second Elon lied to us, he said regulation will mean ai doesn't have an alignment problem, this means we'll force an alignment problem into it",0,0,49
2024-08-30 14:12:46+00:00,721262420,"@calvinochieng_ I haven't installed Cursor AI yet, but I'm curious about its capabilities and user feedback.",0,0,1145
2024-08-30 14:11:48+00:00,371149358,@viraltakes There should be some regulation around deepfake AI content.,0,3,2774
2024-08-30 14:10:16+00:00,1821992994838368256,"🌐 𝗧𝗵𝗲 𝗳𝘂𝘁𝘂𝗿𝗲 𝗼𝗳 𝗮𝗱𝘃𝗲𝗿𝘁𝗶𝘀𝗶𝗻𝗴 𝗶𝘀𝗻’𝘁 𝗷𝘂𝘀𝘁 𝗰𝗼𝗺𝗶𝗻𝗴—𝗶𝘁’𝘀 𝗮𝗹𝗿𝗲𝗮𝗱𝘆 𝗵𝗲𝗿𝗲.

KPAI's programmatic solutions, driven by AI, are revolutionizing the way brands connect with their audiences. Boost efficiency, expand capabilities, and scale y... https://t.co/KAInIsVn5Q",0,0,13
2024-08-30 14:08:55+00:00,240133892,"@PeriklesGREAT @elonmusk That's total bs

Elon wants regulation so he has a monopoly over ai, he wants to preven open innovation and make miles of red tape.

Name one scenario in which the bill itself has a nett positive benefit",0,0,49
2024-08-30 14:08:14+00:00,1828188613886042112,"Statystyki pokazują, że firmy inwestujące w innowacje technologiczne mogą zmniejszyć zakłócenia dostaw o 25%, co przekłada się na większą efektywność i konkurencyjność na rynku.  Zainspiruj się najnowszymi trendami: https://t.co/cqOX3L0wTN  #SupplyChain #Logistics #Technologia",0,0,15
2024-08-30 14:07:09+00:00,1071565247125762048,"👓Our latest blog introduces a recent, intriguing advancement called #AgenticAI, which is characterized by its autonomous decision-making capabilities and ability to adapt to new information and learn from interactions in real time.  🔥

#SecurityforAI

https://t.co/UxD9OtExIx",0,0,680
