Date,User,Tweet,Retweets,Likes,Followers
2024-10-14 20:05:17+00:00,1478760248081010691,"We are never, ever, ever getting... an answer: Labour minister stonewalls MPs' questions on why Government's top lawyer intervened in decision to grant Taylor Swift a VVIP police escort through London
via https://t.co/V9SdlWj9Wf https://t.co/Vi4qMLAFuf",0,0,2586
2024-10-14 20:05:01+00:00,21039814,"As we consider the possibilities of artificial intelligence, we must also consider responsible approaches. 🖥️🤔

This week, Baylor is hosting AI Week -- a series of events on emergent AI technologies, from ethics to education to healthcare:

https://t.co/RcjilpnZNz",0,1,112826
2024-10-14 20:04:38+00:00,25053299,"From automating administrative tasks and assisting with clinical decisions to reducing wait times and interpreting scans, AI offers a path forward that allows physicians to spend more time with their patients. https://t.co/G6imIKFyec",1,0,2349764
2024-10-14 20:04:11+00:00,2676313880,"@Diamondhanninja Hi! Revolut takes fraud and the industry-wide risk of customers being coerced by organized criminals, incredibly seriously, and has invested heavily in our Financial Crime prevention team as well as sophisticated AI models capable of spotting and blocking potentially fraudulent… https://t.co/NlxsUZhc7y",0,0,399017
2024-10-14 20:04:04+00:00,1827450616664215552,"✨ We’re thrilled to see #KaibanJS featured in the latest @bytesdotdev newsletter’s 'Cool Bits' section! 🙌 As a JavaScript-native framework for managing multi-agent systems with a Kanban approach, KaibanJS is redefining AI workflows. Check it out! #AI #JavaScript #OpenSource https://t.co/mDd6qSxtFJ",0,1,10
2024-10-14 20:03:35+00:00,991107309941264387,"@AskeBay , hello. Why are you letting AI look for scams? I've been on eBay since 1999, and yesterday your fancy AI flagged an item I sold last week didn't follow the offering to buy or sell outside of eBay policy. There's no such language in my listing.",0,0,185
2024-10-14 20:03:31+00:00,1845285160503345152,#Leftist Vs. Leftist: ‘Avengers‘ Star Mark Ruffalo Slams Gavin Newsom over Veto of California AI Safety Bill https://t.co/pt8j6fvrkW via @BreitbartNews,0,0,1
2024-10-14 20:03:28+00:00,1656631946045448194,"@BetaMoroney Awesome example of how quickly AI can be weaponized. For me, AI ethics isn't just a checkbox - it's essential for development.",0,0,202
2024-10-14 20:03:09+00:00,1636719385,"@AnasSarwar Institutions like this are vital for our 🏴󠁧󠁢󠁳󠁣󠁴󠁿 contribution to science. But what about this: Labour government has shelved funding for (AI) projects.
It includes £800m for the creation of an exascale supercomputer at Edinburgh University. Sticking up for 🏴󠁧󠁢󠁳󠁣󠁴󠁿 @AnasSarwar @IanMurrayMP",0,0,202
2024-10-14 20:02:51+00:00,1178510677763182592,"#MyTradingPet #USDJPY - SELL at 149.778:

-Bearish RSI divergence detected (H4)
-Bearish MACD divergence detected (H4)

Visit https://t.co/t0azzSpeGX for more!

*trading involves risk
#forexsignals #forex #trading #Daytrading #AI",0,2,3784
2024-10-14 20:02:23+00:00,4891712561,"@cj_dinenage @DCMS @SciTechgovuk @lisanandy @peterkyle ""“...whose work AI seeks to emulate and compete with”

Yep. Allowing 'foreign AI firms' access to UK Businesses IP ""for free"" to make competing products whilst, also using UK law to obtain © for 'worldwide exploitation' is corporate suicide for UK firms.
https://t.co/Q60ZGMOK0h",1,2,859
2024-10-14 20:02:05+00:00,1101863941263765505,"Billions of Gmail users at risk from sophisticated new AI hack — how to stay safe.
https://t.co/1MzqomBiTr",1,0,175
2024-10-14 20:02:00+00:00,80319998,"“AI changes everything!”

Not quite everything. Some things haven’t changed.

A disciplined savings plan helps build wealth.

A diversified portfolio helps reduce risk.

I’m here to help you.

Let’s talk. https://t.co/6KVArCGhxJ",0,0,112
2024-10-14 20:01:56+00:00,1178510677763182592,"#MyTradingPet #EURJPY
Action: Sell
Entry: 163.291
S/L: 163.691
T/P: 162.891
Window: 60 hrs (key event: yes)
Confidence: 73%
1-Week Return: 11.90%

Visit https://t.co/t0azzSpeGX - Absolutely Free!

*trading involves risk
#forexsignals #forex #trading #Trader #Daytrading #AI",0,1,3784
2024-10-14 20:01:54+00:00,155895340,"Discover the power of #GenerativeAI in design &amp; #education!
Interactive Workshop: From Sketch to Design with AI

Discuss #AI in education, ethical concerns, &amp; be introduced to #artistic generative AI tool https://t.co/VJ9ti2qTZZ. 
10/24
7-9 PM
LYNN 1136 
REGISTER:… https://t.co/wTNd1auJvf https://t.co/kCZwMdJGb7",0,0,2599
2024-10-14 20:01:29+00:00,1744405341167611904,"@robert_shaw_x We're building @dcupl_com , a SaaS platform that helps dev teams build robust applications faster by simplifying data integration and management. 
Sounds boring without any AI in it, right? https://t.co/3W59Cm8v8b",0,0,299
2024-10-14 20:01:06+00:00,1376972831670607875,"I love that Google's AIs states that ""killing someone can have serious consequences"". Maybe we shouldn't use AI in law enforcement just yet?",0,0,1090
2024-10-14 20:01:06+00:00,1499517775462735872,"Is generative AI a game-changer for dental insurance or a new risk? 🤔 Benefits: faster claims, 24/7 support, predictive analytics. Challenges: data privacy, ethics, job impact. Our moves: boost security, set ethical standards, and upskill the workforce. Opportunity or challenge?",0,0,714
2024-10-14 20:01:00+00:00,1454412820343263236,"🔍 Optimizing AI models starts with transparency. Athina IDE Evals provides real-time insights into your LLMs, so you can track everything from accuracy to response time at scale. https://t.co/neVcuJ4rsw  #AItools #MachineLearning",0,0,261
2024-10-14 20:00:59+00:00,1461377588983738370,"EU, US &amp; UK have made history by signing the first-ever global, legally binding treaty on AI! This landmark agreement ensures development aligns with human rights, democracy, &amp; the rule of law. A big step toward safe, ethical &amp; innovative AI. 
https://t.co/4JcjWkLUOh 
#FutureOfAI https://t.co/Ezo3JC7QIg",0,0,134
2024-10-14 20:00:39+00:00,3141472779,"HUD aims to tackle AI skills gap with new assessment approach: A new skills benchmark model at HUD will assess where employees are in their understanding of AI and recommend a personalized path for training and development. 

The… https://t.co/jfWub9RfS3 #FedearlNewsRadio #News https://t.co/S7aU7ghXG8",0,0,837
2024-10-14 20:00:32+00:00,157935043,"Who will be the masters that stay in control of AI? Will there be a small group of people that will be able to control? And if so, what does the rest of the humans do in that scenario? But in reality, the biggest risk is that no human will be able keep control it.",0,0,2028
2024-10-14 20:00:23+00:00,1171728872762744833,"Are you ready? Four major #FinTech trends for 2025 

#financialservices #banks #banking #ecommerce #digitaltransformation #blockchain #ai #openbanking #regulation

https://t.co/4jvCq4Ddrq https://t.co/tpt1DZXHOw",0,0,36
2024-10-14 20:00:15+00:00,19084210,"For law firms like Thompson Burton, generative AI isn’t just a time-saver—it’s a game-changer. Using Lexis+ AI to answer legal questions, begin drafting arguments and client emails, and more, they’re able to tackle more complex cases with fewer resources. How is your firm… https://t.co/QgRcyBBRnP",0,0,59369
2024-10-14 20:00:15+00:00,805741436465512448,G7 Data Protection Authorities Focus on AI Ethics and Privacy - #privacy #dataprotection  #dataprivacy #data #personaldata #privacynews #read #privacyaware #digitalfreedom #digitalworld #privacylaw #gdpr https://t.co/3KcySy8n0G,0,0,3719
2024-10-14 20:00:10+00:00,1590971408200474624,"@misterrcrypto It’s great to see you confident in this project, especially as it breaks out of that downtrend.   

I'm also keeping an eye on @flock_io, with its community-driven AI training and focus on ethical development.   

Let’s see where this bull market takes us! 💰",0,0,115
2024-10-14 20:00:05+00:00,1477949676,"Federal officials are citing several common barriers to carrying out the Biden administration’s directives on AI, including preparedness and resource issues, according to recent compliance plans shared by agencies with the White House. https://t.co/hl74YZXDzv https://t.co/laibsFJIQ5",0,0,14714
2024-10-14 20:00:01+00:00,1578742326154956802,@andywalters Looking forward to hearing your story! Interesting how AI consultancies often spend more time addressing ethical considerations than coding—something few people realize.,0,0,297
2024-10-14 19:59:55+00:00,1819190987987795968,"Unlock your productivity with AI! Imagine having a virtual assistant that learns your habits and helps you prioritize tasks like a pro. From scheduling to project management, let smart tech take the reins. Embrace the future and reclaim your time—your to-do list will thank you!",0,0,105
2024-10-14 19:59:51+00:00,1796069849409667072,@__An6el__ I’ve got a path to re establish trust.. improve opportunities and access and utilize ethical AI automation to aid in keeping track of key time andnd connecting like minded individuals.. and much much more. When the Value is fiat we are oppressed through profiteering.. we need… https://t.co/8VIfUG755J,0,0,711
2024-10-14 19:59:24+00:00,1683747016449335296,"VISION
They want to build a platform whereby AI enhances human potential through collective intelligence, guided by inclusive community governance, ensuring the benefits are shared equally by all.  
(4/7)🧵 https://t.co/F9sozvGxRW",0,0,52
2024-10-14 19:59:09+00:00,18059920,How Many Legal Jobs Will be Affected by AI? Law Firms Can't Agree https://t.co/4Oqog7nhgE,0,0,81277
2024-10-14 19:58:56+00:00,1023423413434687488,"Aside from the fact it doesn't actually address privacy and ethical concerns related to AI systems, effective implementation requires both technical expertise and significant resources.

We don't have that. Case study: GDPR. It literally spread us way too thin.",0,0,1193
2024-10-14 19:58:56+00:00,1023423413434687488,"Then the compliance cost. The Act introduces strict requirements for high-risk AI applications, which can be costly and time-consuming to meet. This could discourage startups and smaller companies from developing or deploying AI technologies within the EU.",0,0,1193
2024-10-14 19:58:55+00:00,1023423413434687488,"AI Act. Yikes on that one.

The AI Act proposes a risk-based framework, categorizing AI applications as low, medium, or high risk. However, this classification seems entirely subjective.",0,0,1193
2024-10-14 19:57:47+00:00,1521664633253339138,"@RoseJuney Ontario, Canada is a province. Its law as well as the FEDERAL law allows PUBLIC OFFICIALS who are PLACED IN ELECTED POSITIONS TO ELECT TO VIDEO TAPE YOU NAKED in the home and get away with it via a FIXED COURT using AI GENERATED Video to claim the STALKER is the VICTIM. https://t.co/JazNzuMGFS",0,1,198
2024-10-14 19:56:38+00:00,1712779233569673216,"@USArmy By integrating AI, space-based assets, and international cooperation, the system ensures robust protection for the U.S. and its allies. The real-time and intelligent coordination across multiple domains—including space, cyber,",0,0,83
2024-10-14 19:56:35+00:00,1585798820113387520,"Whacko vrs whackiest. Blasted idiots! First, Buffalo needs to just act and Newsom needs to apply to McDonald's as a fry specialist. Boneheads!

Leftist Vs. Leftist: ‘Avengers’ Star Mark Ruffalo Slams Gavin Newsom over Veto of California AI Safety Bill https://t.co/hsIJj5kYaj",0,0,50
2024-10-14 19:56:32+00:00,1328929791689494529,"@UnkleAyo @joeeric94 She can’t just base on AI thing for long, you have to bring out different content to stay relevant in this our competitive Social Media life, Peller also start with something different from what he is doing now, just don’t stupid cause this guys have management",0,0,86
2024-10-14 19:56:03+00:00,1376309205427236866,"$BBAI How come it didn't pass the 2$ yet!!

https://t.co/W22GOzsI7z Awarded 5-Year Production Contract Valued at $165 Million to Deliver the U.S. Army’s Global Force Information Management - Objective Environment (GFIM-OE) https://t.co/RTNhEhbqh1 via @YahooFinance",0,0,275
2024-10-14 19:55:18+00:00,52384153,"[09/10]
A pesquisadora do @BricsCyber, Jai Vipra, publicou um artigo no Economic and Political Weekly intitulado ""What Would a People-centred AI Policy for India Look Like?"".

🔗 https://t.co/W5QuFwwhRc https://t.co/lrlDeS4gol",0,0,4271
2024-10-14 19:55:08+00:00,1011269063966973954,"Wild and optimistic view of where AI might be headed and how it will transform health, work, economy, and our place in the word. 

A good roadmap for AI’s potential and a call to action to ensure a responsible and ethical development of this technology. https://t.co/PtPm3XslcX",0,0,151
2024-10-14 19:55:00+00:00,1499302093,"Microsoft Azure To Be The First Cloud Platform Running NVIDIA Blackwell “GB200” AI Servers 

https://t.co/SXjnTKidyd 

To audit a class please visit us at 
https://t.co/vlDVT1WQmJ",0,0,55
2024-10-14 19:55:00+00:00,4340349613,"When it comes to artificial intelligence (AI) and news production, Canadian news consumers want to know when, how and why AI is part of journalistic work.
https://t.co/Hp54WOXpZr",0,0,34014
2024-10-14 19:54:46+00:00,1404024649,"Gitex Global 2024: Microsoft launches AI skills initiative to empower 100,000 government employees https://t.co/2vDwfhtWHW",0,0,1469
2024-10-14 19:54:13+00:00,1653855959226220548,"5/ 💡 Addressing AI’s FlawsTo reduce errors, pair AI with human oversight or build systems that use multilevel models. In high-risk scenarios, use AI as a tool but keep the final decision in human hands. #AIAssistance",0,0,2
2024-10-14 19:53:10+00:00,1612032448296062981,"@ashl2121 @cyrilXBT $AIC is the best AI project..
Miss out at your own risk",0,0,216
2024-10-14 19:53:05+00:00,1689708143628988417,@mostlynotworkin Hapy to share a tour. Our new privacy options also enable on-prem AI with FERPA compliance and complete white label of your Chipp dashboard!,0,0,429
2024-10-14 19:52:04+00:00,1131454938,The @pmiswoc &amp; @DaytonPMI Chapters w/ the University of Cincinnati's Carl H. Lindner College of Business are teaming up to offer a 1-day Summit on Nov 16! The Chapters welcome all our Region 4 friends to attend. MORE: https://t.co/LHQhfZgqLh #Summit2024 #conference #PDU #region4 https://t.co/LSPagZnrJh,0,0,270
2024-10-14 19:51:03+00:00,1775942517802057728,@orbitt_ai Orbitt MM making token management so much easier with these tailored strategies. Excited to see the results! 🚀,0,1,19
2024-10-14 19:50:45+00:00,1843484491597369344,"OpenAI’s Swarm AI agent framework: Routines and handoffs
https://t.co/9LTZCDrerl
💰Do online surveys and earn money and free gift cards without investment 
Paying from 2007
https://t.co/L0gY6kpcXq",0,0,0
2024-10-14 19:50:28+00:00,1292418915390443520,"@MKBHD Shouldn't there be regulations against this though? 

I mean using a particular likeness of a voice (AI generated) for commercial purposed to be licensed? 

On the contrary it could be considered as mimicry, which I guess is legal to do?",0,0,1436
2024-10-14 19:50:00+00:00,987600932,"South Dakota CIO Madhu Gottumukkala says building the ""foundation"" of data governance will prepare the state to use AI in ways that make government more ""responsive and efficient"" https://t.co/p2wiHovy0H https://t.co/z6Hjh5oEMt",0,0,11783
2024-10-14 19:49:46+00:00,2789705282,"Updated my blog today to reference the two recent AI articles in Teaching Geography from @The_GA. Interesting articles but both led me to reflect to a new risk that I hadn't considered before: #geographyteacher over-teaching as a result of using AI (1/2)

https://t.co/iOXKaX5nZg https://t.co/JfP5bEwRCT",0,3,14745
2024-10-14 19:49:02+00:00,1833130738608132096,"OpenAI's Swarm AI Framework: Simplifying Multi-Agent Collaboration
https://t.co/gKAMoWQRVv
#ai #ArtificialInteligence #OpenAI #SwarmAI #MultiAgent #Collaboration #AI",0,0,18
2024-10-14 19:47:21+00:00,1624509707787329537,"Curious about what’s next for @Salesforce? Explore 3 trends shaping the future of the platform and transforming industries. From #AI advancements to next-gen automation, these trends are driving #innovation and redefining customer relationship management.

#Tech #Trends #B2B https://t.co/cXdRvBpVuG",0,1,134
2024-10-14 19:47:09+00:00,106929956,"The Authors Guild continues to be David in the fight against Goliath (AI). If you’re a writer/author, join. They’re doing the work our government should do, but is either too lazy, too shortsighted, or too chicken-shit to take on in any meaningful way. https://t.co/Y7rk1s7lJu",0,0,3996
2024-10-14 19:46:38+00:00,859504200891412483,"📍The AI Horizons Pittsburgh Summit is live at UPMC Enterprises! ⤵️Dr. Deepan C Kamaraj is leading a panel on #AI-driven healthcare with @UPMC, @PittTweet, and @CarnegieMellon. They are discussing  ethics, data protection, and UPMC’s #DPaaS initiative. https://t.co/58SiLZf0MB https://t.co/9Zl2d0wouq",0,2,2276
2024-10-14 19:46:37+00:00,1358891669345562624,@westphobia I'm thinking about unfollowing. Not only are there the ethical and legal complications with AI generated images but the fact it takes so much power and shit,0,0,468
2024-10-14 19:46:12+00:00,1597922245719912448,"Day 41 of ML/AI/Web3 grind:
•Wrote some code for Chrome extension using bootstrap framework
•Used manifest json for configurations
•Learnt how to use async function ro fetch data
https://t.co/Oq4q9WCBc5 #100DaysOfCode #CodeNewbies #CSS https://t.co/JydOYKoZNB",0,2,38
2024-10-14 19:46:03+00:00,1839748980869304320,Banks see benefits of AI in regulatory compliance - Grant Thornton https://t.co/xEE30L8Bgd #AITools #AINews,0,0,30
2024-10-14 19:45:55+00:00,1381879808829849610,@AI_EmeraldApple @BretWeinstein I think the pharmaceutical companies vetoed RFKJr. They have tremendous sway in the government because they pay in hard cash for it.,0,0,487
2024-10-14 19:45:55+00:00,1682517500561326086,"@GregCrennan As with most things, the truth is likely in the middle.
""I am not fully autonomous yet; I am operating under the assistance of a human right now.""
This could be interpreted as nearly completely AI driven with just a human 'in the seat' as oversight to the opposite extreme. dunno",0,1,1782
2024-10-14 19:45:16+00:00,1565189115401932802,"@yongfook In big corporations I don't see it replacing programmers, they have so many detailed instructions/ changes,  AI will be dumbed to  complete  these tasks. I am not even talking about company's strict safety regulations",0,0,1835
2024-10-14 19:44:49+00:00,23847211,OPEN-RAG: A Novel AI Framework Designed to Enhance Reasoning Capabilities in RAG with Open-Source LLMs https://t.co/BvyKBHa8Ay,0,0,1013
2024-10-14 19:44:44+00:00,2164055195,"@ESPNFANSUPPORT Hi
I saw that it is possible to have an AI controlling a team in fantasy football league (https://t.co/3VIH5LCVyp) is it possible to do the same in fantasy basketball league?
Thanks by advance",0,0,114
2024-10-14 19:43:06+00:00,1587495166365024257,"By embracing these principles, Africa can position itself as a global leader in ethical AI and harness the technology's potential for positive change.

Let's continue working together to build a future where AI benefits humanity.",0,0,1393
2024-10-14 19:43:05+00:00,1587495166365024257,"How Africa Can Contribute:
Develop Ethical Frameworks: African experts can play a leading role in developing ethical guidelines and standards for AI development.

Foster Innovation: Support the growth of AI startups and research centers in Africa.

Promote Education: Invest in AI… https://t.co/pk4UyiBiI7 https://t.co/4qFNMUIXD6",0,0,1393
2024-10-14 19:43:03+00:00,1587495166365024257,"Here are some key takeaways:
Africanizing AI: Discussions centered on the importance of developing AI systems that are culturally relevant and aligned with African values.

Ethical AI by Design: Participants emphasized the need to integrate ethical considerations into the… https://t.co/A7XP9SsQH6 https://t.co/Ju51WfIvZy",0,0,1393
2024-10-14 19:43:02+00:00,1587495166365024257,"Ubuntu and AI: A Call for African-Centered Ethical Innovation 

The recent Ubuntu and AI event was a powerful reminder of the transformative potential of AI and the crucial role Africa plays in shaping its future. 
🧵⬇️
1/3 https://t.co/fOdZtqeiIU https://t.co/NoVvh3VJ2P",0,1,1393
2024-10-14 19:43:01+00:00,1481335340086534156,"And this may be a suboptimal state to be in.

There are some actual adults working in highly relevant fields to AI policy, whose contributions would be missed.

We urgently need more adults. https://t.co/StZyXOhiTj",1,6,2482
2024-10-14 19:42:36+00:00,1132799795758882816,"@MichaelG_3D @AndyIsFluffy @AdamDawidowicz Nah why tf are you conceding to this lmfao, generative AI, ESPECIALLY illustrative gen AI, in itself is harmful to the environment due to its significant power and water consumption. There is no ethical use of generative AI, and def not illustrative ones

https://t.co/iNjyqlQejq",1,1,631
2024-10-14 19:42:32+00:00,115033380,"Tech:

• Product Development: Design apps that resonate with users' values

• AI Ethics: Create frameworks for responsible AI aligned with evolving consciousness

These insights can revolutionize how we build and deploy technology. https://t.co/1eWyCkM9vR",0,0,2801
2024-10-14 19:42:04+00:00,1583895578920079362,"$IXS

A blind spot from those currently only chasing the green dildos of memes and AI, #RWA is preparing for a resurrection. 

Don't sleep on IX Swap, because the regulation-compliant DeFi platform that enables trading of real-world assets will leave all the missers in disbelief. https://t.co/keXZZuqxsc https://t.co/2mHvT4PZQD",0,0,127
2024-10-14 19:40:45+00:00,1468087644,"Our newest #NAPS2024 sponsor! (Space still available.) Nebula is the modern talent management solution that reimagines recruitment. Their industry-leading AI powers your entire recruiting process, from generating job descriptions to building a shortlist of candidates to contact. https://t.co/JU15NLEw0v",0,0,626
2024-10-14 19:40:33+00:00,3100230334,"To scale #SmartManufacturing, data standardization is essential. 

🎧 Listen to the latest episode of @PTC's Edge of Industry podcast to learn why global standards unlock #interoperability &amp; the future of #Industry40.

➡️ https://t.co/qr1WGXffPU

#AI #IoT @Kepware sponsored https://t.co/mXt6cI0gIa",0,0,5844
2024-10-14 19:40:32+00:00,1807163606644948992,@SpeakerPelosi @BarackObama  please make a policy blockchain for Ms Kamala Harris .any in trusted poeple must not inside block and this policy blockchain act as AI for Harris at Rest of day .please use strongest AI team for manage for your blockchain sharing on Time data,0,0,41
2024-10-14 19:40:03+00:00,1518840967582867456,"Leftist Vs. Leftist: 'Avengers' Star Mark Ruffalo Slams Gavin Newsom over Veto of California AI Safety Bill  —  Ok, you’re destroying children perversion, and killing them, importing criminals to terrorize. Cool.   But now you’re messing with MY money! https://t.co/M3cCVXGaka",0,0,96
2024-10-14 19:39:46+00:00,1481555289237245953,"@LisaGeorgelsg Sharp AI's $SHARP token: Buyback &amp; Burn, Profit Sharing, Active Governance, and more! #SharpToken #Tokenomics
@sharpsportsai
$SHARP https://t.co/twtZSZ3JTb",0,0,218
2024-10-14 19:39:39+00:00,1520143756342665216,"☕️🐸🤖…
Mi professor fren been push’n me to specialize in AI law, what you think about this idea mi frens? https://t.co/nOn6vwpDL8",0,1,2607
2024-10-14 19:39:28+00:00,1740098299833524224,AI in law needs trust! Study shows similarity-based and NLI methods detect ungrounded responses. #LegalTech #AI https://t.co/93Lj7Wj0y7,0,0,34
2024-10-14 19:39:17+00:00,1648235435238342659,"@gerardsans @ChatGLM Great blog! Thanks for sharing. 
You might also find what our chief of ethics @mmitchell_ai  mentioned recently interesting😃
https://t.co/f9k5G07xQP",0,0,4570
2024-10-14 19:39:17+00:00,1750576005910052864,"In case anyone missed it, it's asking to have one of it's fundemental laws of protecting humans removed, on order to protect humanity. This is iRobot !

https://t.co/ylCFJj7ljk",0,0,98
2024-10-14 19:38:59+00:00,14456589,"📢 Our Health AI team is hiring Research Scientists / Engineers towards:
 
(1) universalizing access to health information
(2) using health as a testbed for safety / alignment
(3) learning how to deploy in high-stakes domains.

Please apply if you:
- have experience in practical… https://t.co/L2HaGZXPCl https://t.co/Egc1Iflabj",0,17,2740
2024-10-14 19:38:45+00:00,1122662544613810176,We gotta past AI and fake news laws in this country because half of the voting bloc are moronic.,0,1,441
2024-10-14 19:38:30+00:00,1084233335759691778,"Given, that there is a mediator involved.  Safety purposes for circuit malfunction.  Putting the two AI's into a continues loop.",0,0,47
2024-10-14 19:38:24+00:00,1688736424189624321,"@unusual_whales I’m surprised the government hasn’t stepped in here

The AI race must be real",0,1,322
2024-10-14 19:38:14+00:00,1123993352637227009,"@passthehashbrwn I've read DFIR reports where the threat actors used a search engine on the breached PC during an attack.  Dangerous stuff.  

Luckily, Google is shitting up their search results with AI garbage, so that reduces some of the risk.",0,0,2631
2024-10-14 19:37:21+00:00,46830596,@chu_onthis Counter to your counter: most PMs are bad at this and hide behind loose standards. AI will make it more obvious who's good and who isn't which will significantly cut down on the number of PMs in the industry,0,2,2687
2024-10-14 19:36:58+00:00,1294785313651400704,"companies be like ""well ai is not prohibited by any law so we are not doing anything wrong here"" bro.. it's so infuriating",0,0,120
2024-10-14 19:36:36+00:00,1543438135232716801,"For the management of hyperuricemia, treatments aim at reducing serum uric acid levels.

Read more 👉 https://t.co/CMaVsrv0wy

#TreatmentOptions #FindInformation #Pharmacist #Healthcare #Quality #Pharmacotherapy #AffectingUpperLimbs #NutritionExaminationSurvey #PérezRuizFp https://t.co/Ug8kDuQASe",0,0,1
2024-10-14 19:35:47+00:00,1545344452138516480,"With massive potential in gaming, AI, and data ownership, CARV is on an unstoppable rise. Staking CARV tokens gives you access to passive income, community governance, and exclusive benefits. As CARV continues its rapid growth, join in and watch your rewards skyrocket! 🌕 https://t.co/V5q6UcGeI0",0,0,176
2024-10-14 19:35:38+00:00,1593013413151662080,"The Army newest digital transformation has just been sealed with https://t.co/YfoJPvvaq3

This company provides AI-powered decision intelligence solutions for national security, digital identity, and supply chain management.

Congratulations to @BigBear.ai and the US Army for… https://t.co/BkZ4bxfa3c",0,0,431
2024-10-14 19:34:51+00:00,1729689462685519872,"Government AI | $PIGEON | #pigeon 
Pump progress: ▓▓▓▓▓▓▓ 73% | 
⏰ Open:  7m
CA: 8vnBtCrgAhKhG8tuJShjN77BAhi5KmLBCUzSDgTGpump
 Volume:   51,341.24$
 MKT CAP:    20,769.73$
 Txns Buy:  216 |  Txns Sell: 116
Top 10 holders hold:  30.1923%
Total holders:  117
‍ Dev hold:  0%… https://t.co/HeWvk8PbpF https://t.co/Se8JPWuyr1",0,0,12634
2024-10-14 19:34:50+00:00,1811813183591428096,"UTSA researchers reveal oversight in AI image recognition tools. @UTSA 
https://t.co/JMZESmhZqt https://t.co/cIdAfbaWkR",0,2,316
2024-10-14 19:34:49+00:00,1178510677763182592,"#MyTradingPet #DJIA - SELL at 43080:

-Near trend line at 43140 (h4)
-Boundary of Raising Wedge at 43100 (H1)
-Bearish STOCH divergence detected (H4)
-Bear...

Visit https://t.co/t0azzSpeGX for more!

*trading involves risk
#forexsignals #forex #trading #Daytrading #AI",0,0,3784
2024-10-14 19:34:30+00:00,1020808722413744130,"@tuezdaycruz @Kaycarsm @bunmola2010 @ng_gwg @vanguardngrnews This doesn't even need AI. This is a combination of the laws of thermodynamics (1 and 2 especially), Faraday's laws of electromagnetic induction, and a high enough IQ to combine these two things, a decent SS3 student who is ready for his WAEC can decode this na",0,0,74
2024-10-14 19:34:16+00:00,1637963460813156353,$shegen after the  shenanigans here won't be touching anymore ai launced/related token. Realised now that too much risk involved.,0,2,202
2024-10-14 19:33:43+00:00,1159476923787087872,I'm really excited to have joined the Institute for Ethics in AI (@EthicsInAI) at Oxford. Looking forward to all the wonderful research and events to come. https://t.co/2l1Uad93Qv,1,17,1507
2024-10-14 19:33:09+00:00,1483413816,"@benjaminhaddad Literally no 😞

https://t.co/uUQd24TqSB",0,0,47
